id;date;code_insee_region;region;tmin;tmax;tmoy
2022-09-27T00:00:00-32;2022-09-27;32;Hauts-de-France;8.98;15.26;12.12
2022-09-27T00:00:00-27;2022-09-27;27;Bourgogne-Franche-Comté;9.9;14.4;12.15
2022-09-27T00:00:00-11;2022-09-27;11;Île-de-France;9.9;14.62;12.26
2022-09-28T00:00:00-76;2022-09-28;76;Occitanie;13.89;20.34;17.11
2022-09-28T00:00:00-75;2022-09-28;75;Nouvelle-Aquitaine;14.2;18.67;16.44
2022-09-28T00:00:00-94;2022-09-28;94;Corse;15.75;24.0;19.88
2022-09-28T00:00:00-27;2022-09-28;27;Bourgogne-Franche-Comté;10.53;13.28;11.91
2022-09-28T00:00:00-24;2022-09-28;24;Centre-Val de Loire;11.45;14.4;12.92
2022-09-29T00:00:00-93;2022-09-29;93;Provence-Alpes-Côte d'Azur;13.18;20.42;16.8
2022-09-29T00:00:00-32;2022-09-29;32;Hauts-de-France;5.08;16.18;10.63
2022-09-29T00:00:00-76;2022-09-29;76;Occitanie;12.62;18.39;15.5
2022-09-29T00:00:00-75;2022-09-29;75;Nouvelle-Aquitaine;11.02;16.85;13.93
2022-09-29T00:00:00-28;2022-09-29;28;Normandie;8.02;15.64;11.83
2022-09-29T00:00:00-24;2022-09-29;24;Centre-Val de Loire;8.92;15.58;12.25
2022-09-30T00:00:00-53;2022-09-30;53;Bretagne;6.17;16.58;11.38
2022-09-30T00:00:00-27;2022-09-30;27;Bourgogne-Franche-Comté;4.48;16.63;10.56
2022-09-30T00:00:00-84;2022-09-30;84;Auvergne-Rhône-Alpes;6.21;14.74;10.47
2022-09-01T00:00:00-24;2022-09-01;24;Centre-Val de Loire;15.32;29.37;22.34
2022-09-02T00:00:00-93;2022-09-02;93;Provence-Alpes-Côte d'Azur;17.7;27.6;22.65
2022-09-02T00:00:00-75;2022-09-02;75;Nouvelle-Aquitaine;17.42;25.28;21.35
2022-09-02T00:00:00-32;2022-09-02;32;Hauts-de-France;15.26;24.58;19.92
2022-09-02T00:00:00-28;2022-09-02;28;Normandie;15.64;22.98;19.31
2022-09-03T00:00:00-11;2022-09-03;11;Île-de-France;16.74;24.24;20.49
2022-09-04T00:00:00-44;2022-09-04;44;Grand Est;12.44;28.19;20.31
2022-09-04T00:00:00-75;2022-09-04;75;Nouvelle-Aquitaine;14.93;31.43;23.18
2022-09-04T00:00:00-76;2022-09-04;76;Occitanie;17.2;30.73;23.96
2022-09-04T00:00:00-52;2022-09-04;52;Pays de la Loire;12.95;29.5;21.22
2022-09-06T00:00:00-53;2022-09-06;53;Bretagne;15.92;21.58;18.75
2022-09-06T00:00:00-27;2022-09-06;27;Bourgogne-Franche-Comté;17.03;28.15;22.59
2022-09-07T00:00:00-84;2022-09-07;84;Auvergne-Rhône-Alpes;15.41;26.57;20.99
2022-09-08T00:00:00-24;2022-09-08;24;Centre-Val de Loire;13.8;22.83;18.32
2022-09-08T00:00:00-27;2022-09-08;27;Bourgogne-Franche-Comté;13.92;24.07;18.99
2022-09-08T00:00:00-28;2022-09-08;28;Normandie;13.8;21.52;17.66
2022-09-09T00:00:00-94;2022-09-09;94;Corse;18.85;32.25;25.55
2022-09-09T00:00:00-44;2022-09-09;44;Grand Est;13.9;21.46;17.68
2022-09-09T00:00:00-84;2022-09-09;84;Auvergne-Rhône-Alpes;11.95;23.72;17.83
2022-09-10T00:00:00-94;2022-09-10;94;Corse;18.75;29.25;24.0
2022-09-10T00:00:00-32;2022-09-10;32;Hauts-de-France;14.32;20.72;17.52
2022-09-11T00:00:00-52;2022-09-11;52;Pays de la Loire;13.75;27.3;20.52
2022-09-12T00:00:00-24;2022-09-12;24;Centre-Val de Loire;12.23;31.72;21.98
2022-09-12T00:00:00-75;2022-09-12;75;Nouvelle-Aquitaine;17.76;36.07;26.92
2022-09-12T00:00:00-93;2022-09-12;93;Provence-Alpes-Côte d'Azur;14.93;28.48;21.71
2022-09-13T00:00:00-27;2022-09-13;27;Bourgogne-Franche-Comté;15.65;29.3;22.48
2022-09-13T00:00:00-11;2022-09-13;11;Île-de-France;18.48;25.94;22.21
2022-09-14T00:00:00-53;2022-09-14;53;Bretagne;16.1;21.7;18.9
2022-09-14T00:00:00-32;2022-09-14;32;Hauts-de-France;16.14;20.22;18.18
2022-09-15T00:00:00-75;2022-09-15;75;Nouvelle-Aquitaine;16.68;26.15;21.42
2022-09-15T00:00:00-24;2022-09-15;24;Centre-Val de Loire;16.2;23.35;19.78
2022-09-15T00:00:00-84;2022-09-15;84;Auvergne-Rhône-Alpes;14.43;25.04;19.73
2022-09-16T00:00:00-11;2022-09-16;11;Île-de-France;11.74;18.62;15.18
2022-09-16T00:00:00-84;2022-09-16;84;Auvergne-Rhône-Alpes;14.3;21.02;17.66
2022-09-17T00:00:00-84;2022-09-17;84;Auvergne-Rhône-Alpes;8.39;16.8;12.6
2022-09-17T00:00:00-24;2022-09-17;24;Centre-Val de Loire;5.7;17.87;11.78
2022-09-17T00:00:00-32;2022-09-17;32;Hauts-de-France;7.76;16.2;11.98
2022-09-18T00:00:00-11;2022-09-18;11;Île-de-France;6.72;19.82;13.27
2022-09-18T00:00:00-53;2022-09-18;53;Bretagne;5.2;19.05;12.12
2022-09-18T00:00:00-76;2022-09-18;76;Occitanie;7.85;25.15;16.5
2022-09-18T00:00:00-27;2022-09-18;27;Bourgogne-Franche-Comté;4.4;18.68;11.54
2022-09-19T00:00:00-76;2022-09-19;76;Occitanie;8.44;26.79;17.61
2022-09-19T00:00:00-84;2022-09-19;84;Auvergne-Rhône-Alpes;4.38;19.69;12.04
2022-09-20T00:00:00-27;2022-09-20;27;Bourgogne-Franche-Comté;4.13;18.97;11.55
2022-09-20T00:00:00-28;2022-09-20;28;Normandie;7.28;18.1;12.69
2022-09-20T00:00:00-93;2022-09-20;93;Provence-Alpes-Côte d'Azur;11.82;24.72;18.27
2022-09-21T00:00:00-53;2022-09-21;53;Bretagne;8.57;20.78;14.68
2022-09-21T00:00:00-93;2022-09-21;93;Provence-Alpes-Côte d'Azur;11.93;24.27;18.1
2022-09-22T00:00:00-52;2022-09-22;52;Pays de la Loire;7.3;23.4;15.35
2022-09-23T00:00:00-24;2022-09-23;24;Centre-Val de Loire;7.18;21.47;14.32
2022-09-23T00:00:00-11;2022-09-23;11;Île-de-France;9.12;20.68;14.9
2022-09-24T00:00:00-76;2022-09-24;76;Occitanie;14.19;20.43;17.31
2022-09-24T00:00:00-11;2022-09-24;11;Île-de-France;12.3;17.82;15.06
2022-09-24T00:00:00-28;2022-09-24;28;Normandie;12.18;15.76;13.97
2022-09-24T00:00:00-44;2022-09-24;44;Grand Est;9.54;17.88;13.71
2022-09-24T00:00:00-93;2022-09-24;93;Provence-Alpes-Côte d'Azur;14.85;18.98;16.92
2022-09-24T00:00:00-75;2022-09-24;75;Nouvelle-Aquitaine;11.53;19.37;15.45
2022-09-24T00:00:00-24;2022-09-24;24;Centre-Val de Loire;10.43;19.17;14.8
2022-09-25T00:00:00-52;2022-09-25;52;Pays de la Loire;12.05;20.5;16.27
2022-09-25T00:00:00-93;2022-09-25;93;Provence-Alpes-Côte d'Azur;13.28;21.6;17.44
2022-09-26T00:00:00-52;2022-09-26;52;Pays de la Loire;9.5;16.85;13.18
2022-09-26T00:00:00-84;2022-09-26;84;Auvergne-Rhône-Alpes;9.31;17.65;13.48
2022-09-26T00:00:00-76;2022-09-26;76;Occitanie;9.31;20.7;15.0
2022-09-26T00:00:00-75;2022-09-26;75;Nouvelle-Aquitaine;7.67;19.71;13.69
2022-09-28T00:00:00-28;2022-09-28;28;Normandie;10.3;15.0;12.65
2022-09-28T00:00:00-52;2022-09-28;52;Pays de la Loire;12.55;16.6;14.58
2022-09-28T00:00:00-32;2022-09-28;32;Hauts-de-France;7.1;14.88;10.99
2022-09-29T00:00:00-44;2022-09-29;44;Grand Est;5.81;14.45;10.13
2022-09-29T00:00:00-94;2022-09-29;94;Corse;15.95;24.45;20.2
2022-09-30T00:00:00-75;2022-09-30;75;Nouvelle-Aquitaine;8.17;18.97;13.57
2022-09-30T00:00:00-76;2022-09-30;76;Occitanie;10.05;18.36;14.21
2022-09-01T00:00:00-52;2022-09-01;52;Pays de la Loire;17.3;28.15;22.72
2022-09-01T00:00:00-27;2022-09-01;27;Bourgogne-Franche-Comté;13.03;28.08;20.56
2022-09-01T00:00:00-93;2022-09-01;93;Provence-Alpes-Côte d'Azur;18.77;30.82;24.79
2022-09-01T00:00:00-28;2022-09-01;28;Normandie;14.6;25.48;20.04
2022-09-02T00:00:00-94;2022-09-02;94;Corse;20.3;29.05;24.67
2022-09-02T00:00:00-84;2022-09-02;84;Auvergne-Rhône-Alpes;14.55;27.15;20.85
2022-09-02T00:00:00-11;2022-09-02;11;Île-de-France;16.98;23.9;20.44
2022-09-03T00:00:00-75;2022-09-03;75;Nouvelle-Aquitaine;16.86;25.86;21.36
2022-09-03T00:00:00-53;2022-09-03;53;Bretagne;14.65;22.0;18.33
2022-09-03T00:00:00-44;2022-09-03;44;Grand Est;15.62;24.01;19.82
2022-09-03T00:00:00-84;2022-09-03;84;Auvergne-Rhône-Alpes;15.01;26.49;20.75
2022-09-04T00:00:00-94;2022-09-04;94;Corse;20.4;30.0;25.2
2022-09-04T00:00:00-27;2022-09-04;27;Bourgogne-Franche-Comté;12.62;29.33;20.98
2022-09-05T00:00:00-84;2022-09-05;84;Auvergne-Rhône-Alpes;17.23;30.47;23.85
2022-09-05T00:00:00-27;2022-09-05;27;Bourgogne-Franche-Comté;15.28;31.28;23.28
2022-09-05T00:00:00-53;2022-09-05;53;Bretagne;16.42;25.9;21.16
2022-09-05T00:00:00-76;2022-09-05;76;Occitanie;19.56;31.75;25.66
2022-09-06T00:00:00-28;2022-09-06;28;Normandie;13.7;24.92;19.31
2022-09-06T00:00:00-44;2022-09-06;44;Grand Est;15.06;28.87;21.97
2022-09-06T00:00:00-24;2022-09-06;24;Centre-Val de Loire;13.65;29.03;21.34
2022-09-06T00:00:00-76;2022-09-06;76;Occitanie;19.42;30.83;25.12
2022-09-07T00:00:00-24;2022-09-07;24;Centre-Val de Loire;14.25;22.3;18.28
2022-09-07T00:00:00-32;2022-09-07;32;Hauts-de-France;14.02;23.48;18.75
2022-09-07T00:00:00-44;2022-09-07;44;Grand Est;15.25;24.05;19.65
2022-09-07T00:00:00-93;2022-09-07;93;Provence-Alpes-Côte d'Azur;19.53;28.57;24.05
2022-09-08T00:00:00-76;2022-09-08;76;Occitanie;14.6;27.07;20.84
2022-09-10T00:00:00-11;2022-09-10;11;Île-de-France;14.2;19.82;17.01
2022-09-10T00:00:00-53;2022-09-10;53;Bretagne;11.78;22.08;16.92
2022-09-10T00:00:00-44;2022-09-10;44;Grand Est;13.38;19.96;16.67
2022-09-11T00:00:00-76;2022-09-11;76;Occitanie;13.35;31.17;22.26
2022-09-11T00:00:00-93;2022-09-11;93;Provence-Alpes-Côte d'Azur;15.07;27.57;21.32
2022-09-11T00:00:00-94;2022-09-11;94;Corse;17.3;28.85;23.08
2022-09-12T00:00:00-28;2022-09-12;28;Normandie;13.04;28.0;20.52
2022-09-13T00:00:00-52;2022-09-13;52;Pays de la Loire;20.35;29.6;24.98
2022-09-13T00:00:00-28;2022-09-13;28;Normandie;18.66;24.3;21.48
2022-09-13T00:00:00-93;2022-09-13;93;Provence-Alpes-Côte d'Azur;18.02;27.93;22.98
2022-09-13T00:00:00-75;2022-09-13;75;Nouvelle-Aquitaine;21.1;31.46;26.28
2022-09-13T00:00:00-53;2022-09-13;53;Bretagne;19.62;27.15;23.39
2022-09-14T00:00:00-28;2022-09-14;28;Normandie;17.14;22.7;19.92
2022-09-14T00:00:00-75;2022-09-14;75;Nouvelle-Aquitaine;18.32;28.89;23.6
2022-09-14T00:00:00-93;2022-09-14;93;Provence-Alpes-Côte d'Azur;18.93;24.72;21.82
2022-09-14T00:00:00-11;2022-09-14;11;Île-de-France;18.68;26.48;22.58
2022-09-14T00:00:00-84;2022-09-14;84;Auvergne-Rhône-Alpes;18.09;27.01;22.55
2022-09-15T00:00:00-11;2022-09-15;11;Île-de-France;14.4;22.8;18.6
2022-09-15T00:00:00-93;2022-09-15;93;Provence-Alpes-Côte d'Azur;17.48;29.45;23.47
2022-09-15T00:00:00-53;2022-09-15;53;Bretagne;14.28;20.83;17.55
2022-09-15T00:00:00-44;2022-09-15;44;Grand Est;14.65;20.68;17.66
2022-09-16T00:00:00-28;2022-09-16;28;Normandie;11.14;17.82;14.48
2022-09-16T00:00:00-44;2022-09-16;44;Grand Est;11.79;17.59;14.69
2022-09-16T00:00:00-32;2022-09-16;32;Hauts-de-France;10.84;17.16;14.0
2022-09-16T00:00:00-94;2022-09-16;94;Corse;19.8;30.8;25.3
2022-09-16T00:00:00-76;2022-09-16;76;Occitanie;17.79;25.78;21.79
2022-09-16T00:00:00-75;2022-09-16;75;Nouvelle-Aquitaine;14.9;22.81;18.85
2022-09-17T00:00:00-93;2022-09-17;93;Provence-Alpes-Côte d'Azur;14.45;22.82;18.63
2022-09-18T00:00:00-24;2022-09-18;24;Centre-Val de Loire;3.47;20.1;11.78
2022-09-18T00:00:00-28;2022-09-18;28;Normandie;6.4;18.62;12.51
2022-09-18T00:00:00-32;2022-09-18;32;Hauts-de-France;6.48;17.52;12.0
2022-09-19T00:00:00-11;2022-09-19;11;Île-de-France;7.92;18.86;13.39
2022-09-19T00:00:00-27;2022-09-19;27;Bourgogne-Franche-Comté;6.03;18.13;12.08
2022-09-20T00:00:00-84;2022-09-20;84;Auvergne-Rhône-Alpes;4.36;19.95;12.16
2022-09-20T00:00:00-75;2022-09-20;75;Nouvelle-Aquitaine;8.09;22.77;15.43
2022-09-20T00:00:00-44;2022-09-20;44;Grand Est;4.05;17.46;10.76
2022-09-21T00:00:00-11;2022-09-21;11;Île-de-France;8.26;19.38;13.82
2022-09-21T00:00:00-24;2022-09-21;24;Centre-Val de Loire;7.28;20.57;13.92
2022-09-21T00:00:00-32;2022-09-21;32;Hauts-de-France;8.1;18.7;13.4
2022-09-21T00:00:00-27;2022-09-21;27;Bourgogne-Franche-Comté;5.63;19.27;12.45
2022-09-21T00:00:00-28;2022-09-21;28;Normandie;7.24;19.26;13.25
2022-09-21T00:00:00-94;2022-09-21;94;Corse;15.45;26.6;21.02
2022-09-22T00:00:00-44;2022-09-22;44;Grand Est;2.85;19.73;11.29
2022-09-22T00:00:00-76;2022-09-22;76;Occitanie;9.58;25.44;17.51
2022-09-22T00:00:00-94;2022-09-22;94;Corse;14.5;24.1;19.3
2022-09-22T00:00:00-24;2022-09-22;24;Centre-Val de Loire;5.1;22.27;13.68
2022-09-23T00:00:00-52;2022-09-23;52;Pays de la Loire;10.1;20.75;15.42
2022-09-23T00:00:00-28;2022-09-23;28;Normandie;9.62;17.74;13.68
2022-09-23T00:00:00-44;2022-09-23;44;Grand Est;4.79;19.56;12.18
2022-09-23T00:00:00-94;2022-09-23;94;Corse;12.6;24.5;18.55
2022-09-24T00:00:00-94;2022-09-24;94;Corse;13.25;23.05;18.15
2022-09-26T00:00:00-28;2022-09-26;28;Normandie;10.0;15.04;12.52
2022-09-26T00:00:00-32;2022-09-26;32;Hauts-de-France;9.8;14.58;12.19
2022-09-28T00:00:00-53;2022-09-28;53;Bretagne;11.52;15.42;13.47
2022-09-28T00:00:00-44;2022-09-28;44;Grand Est;8.71;14.04;11.38
2022-09-28T00:00:00-93;2022-09-28;93;Provence-Alpes-Côte d'Azur;12.83;22.25;17.54
2022-09-29T00:00:00-27;2022-09-29;27;Bourgogne-Franche-Comté;9.32;14.6;11.96
2022-09-29T00:00:00-84;2022-09-29;84;Auvergne-Rhône-Alpes;9.85;15.16;12.5
2022-09-30T00:00:00-32;2022-09-30;32;Hauts-de-France;5.18;17.52;11.35
2022-09-30T00:00:00-24;2022-09-30;24;Centre-Val de Loire;3.98;17.52;10.75
2022-10-18T00:00:00-44;2022-10-18;44;Grand Est;13.36;22.11;17.74
2022-10-18T00:00:00-32;2022-10-18;32;Hauts-de-France;14.02;19.62;16.82
2022-10-18T00:00:00-93;2022-10-18;93;Provence-Alpes-Côte d'Azur;12.53;24.53;18.53
2022-10-18T00:00:00-24;2022-10-18;24;Centre-Val de Loire;13.87;21.88;17.88
2022-10-19T00:00:00-24;2022-10-19;24;Centre-Val de Loire;13.73;24.13;18.93
2022-10-19T00:00:00-27;2022-10-19;27;Bourgogne-Franche-Comté;10.83;22.83;16.83
2022-10-20T00:00:00-76;2022-10-20;76;Occitanie;17.45;22.88;20.17
2022-10-20T00:00:00-27;2022-10-20;27;Bourgogne-Franche-Comté;14.22;21.18;17.7
2022-10-20T00:00:00-44;2022-10-20;44;Grand Est;12.01;19.49;15.75
2022-10-20T00:00:00-11;2022-10-20;11;Île-de-France;15.08;22.68;18.88
2022-10-21T00:00:00-52;2022-10-21;52;Pays de la Loire;14.7;21.4;18.05
2022-10-22T00:00:00-84;2022-10-22;84;Auvergne-Rhône-Alpes;11.61;23.06;17.34
2022-10-22T00:00:00-24;2022-10-22;24;Centre-Val de Loire;10.88;22.0;16.44
2022-10-22T00:00:00-76;2022-10-22;76;Occitanie;13.09;25.03;19.06
2022-10-22T00:00:00-27;2022-10-22;27;Bourgogne-Franche-Comté;11.2;22.68;16.94
2022-10-22T00:00:00-52;2022-10-22;52;Pays de la Loire;13.45;22.1;17.77
2022-10-23T00:00:00-28;2022-10-23;28;Normandie;13.96;20.9;17.43
2022-10-24T00:00:00-52;2022-10-24;52;Pays de la Loire;15.05;19.45;17.25
2022-10-24T00:00:00-93;2022-10-24;93;Provence-Alpes-Côte d'Azur;17.3;23.38;20.34
2022-10-24T00:00:00-53;2022-10-24;53;Bretagne;13.58;17.58;15.58
2022-10-25T00:00:00-52;2022-10-25;52;Pays de la Loire;11.85;18.85;15.35
2022-10-26T00:00:00-84;2022-10-26;84;Auvergne-Rhône-Alpes;12.18;24.54;18.36
2022-10-26T00:00:00-44;2022-10-26;44;Grand Est;12.91;22.34;17.62
2022-10-26T00:00:00-28;2022-10-26;28;Normandie;13.3;20.1;16.7
2022-10-27T00:00:00-32;2022-10-27;32;Hauts-de-France;12.86;21.86;17.36
2022-10-27T00:00:00-27;2022-10-27;27;Bourgogne-Franche-Comté;10.42;23.28;16.85
2022-10-30T00:00:00-53;2022-10-30;53;Bretagne;13.37;17.73;15.55
2022-10-30T00:00:00-11;2022-10-30;11;Île-de-France;11.82;18.72;15.27
2022-10-30T00:00:00-27;2022-10-30;27;Bourgogne-Franche-Comté;9.2;23.25;16.23
2022-10-30T00:00:00-24;2022-10-30;24;Centre-Val de Loire;10.08;19.23;14.66
2022-10-01T00:00:00-53;2022-10-01;53;Bretagne;14.55;20.2;17.38
2022-10-01T00:00:00-44;2022-10-01;44;Grand Est;7.92;16.89;12.41
2022-10-02T00:00:00-11;2022-10-02;11;Île-de-France;13.48;20.24;16.86
2022-10-03T00:00:00-28;2022-10-03;28;Normandie;8.86;16.78;12.82
2022-10-03T00:00:00-24;2022-10-03;24;Centre-Val de Loire;11.98;16.95;14.47
2022-10-03T00:00:00-11;2022-10-03;11;Île-de-France;8.54;14.52;11.53
2022-10-04T00:00:00-75;2022-10-04;75;Nouvelle-Aquitaine;9.63;24.11;16.87
2022-10-04T00:00:00-52;2022-10-04;52;Pays de la Loire;8.9;20.25;14.58
2022-10-04T00:00:00-53;2022-10-04;53;Bretagne;12.85;17.52;15.19
2022-10-04T00:00:00-93;2022-10-04;93;Provence-Alpes-Côte d'Azur;11.45;24.7;18.08
2022-10-05T00:00:00-84;2022-10-05;84;Auvergne-Rhône-Alpes;7.95;24.45;16.2
2022-10-05T00:00:00-75;2022-10-05;75;Nouvelle-Aquitaine;11.11;25.05;18.08
2022-10-05T00:00:00-53;2022-10-05;53;Bretagne;13.85;18.1;15.98
2022-10-05T00:00:00-27;2022-10-05;27;Bourgogne-Franche-Comté;7.92;24.02;15.97
2022-10-06T00:00:00-84;2022-10-06;84;Auvergne-Rhône-Alpes;10.06;20.51;15.29
2022-10-06T00:00:00-28;2022-10-06;28;Normandie;7.18;18.34;12.76
2022-10-06T00:00:00-11;2022-10-06;11;Île-de-France;9.32;19.34;14.33
2022-10-07T00:00:00-11;2022-10-07;11;Île-de-France;5.56;19.76;12.66
2022-10-07T00:00:00-76;2022-10-07;76;Occitanie;11.56;23.49;17.53
2022-10-07T00:00:00-27;2022-10-07;27;Bourgogne-Franche-Comté;6.98;21.0;13.99
2022-10-08T00:00:00-52;2022-10-08;52;Pays de la Loire;5.3;20.2;12.75
2022-10-08T00:00:00-76;2022-10-08;76;Occitanie;14.48;22.1;18.29
2022-10-09T00:00:00-11;2022-10-09;11;Île-de-France;4.52;19.42;11.97
2022-10-09T00:00:00-75;2022-10-09;75;Nouvelle-Aquitaine;10.07;25.89;17.98
2022-10-09T00:00:00-94;2022-10-09;94;Corse;16.4;23.8;20.1
2022-10-09T00:00:00-24;2022-10-09;24;Centre-Val de Loire;4.32;21.23;12.78
2022-10-10T00:00:00-76;2022-10-10;76;Occitanie;12.75;24.0;18.37
2022-10-10T00:00:00-53;2022-10-10;53;Bretagne;12.45;17.05;14.75
2022-10-10T00:00:00-94;2022-10-10;94;Corse;16.4;25.1;20.75
2022-10-10T00:00:00-44;2022-10-10;44;Grand Est;6.06;20.86;13.46
2022-10-10T00:00:00-52;2022-10-10;52;Pays de la Loire;11.75;21.2;16.48
2022-10-10T00:00:00-27;2022-10-10;27;Bourgogne-Franche-Comté;7.87;21.37;14.62
2022-10-11T00:00:00-93;2022-10-11;93;Provence-Alpes-Côte d'Azur;12.23;23.38;17.81
2022-10-11T00:00:00-76;2022-10-11;76;Occitanie;12.78;22.54;17.66
2022-10-12T00:00:00-44;2022-10-12;44;Grand Est;4.64;18.66;11.65
2022-10-12T00:00:00-11;2022-10-12;11;Île-de-France;6.4;19.48;12.94
2022-10-12T00:00:00-28;2022-10-12;28;Normandie;4.36;18.78;11.57
2022-10-12T00:00:00-53;2022-10-12;53;Bretagne;7.42;17.85;12.64
2022-10-14T00:00:00-93;2022-10-14;93;Provence-Alpes-Côte d'Azur;13.25;23.25;18.25
2022-10-15T00:00:00-75;2022-10-15;75;Nouvelle-Aquitaine;14.35;22.47;18.41
2022-10-15T00:00:00-84;2022-10-15;84;Auvergne-Rhône-Alpes;11.75;23.53;17.64
2022-10-15T00:00:00-52;2022-10-15;52;Pays de la Loire;15.0;19.55;17.27
2022-10-16T00:00:00-76;2022-10-16;76;Occitanie;15.4;25.69;20.55
2022-10-16T00:00:00-28;2022-10-16;28;Normandie;10.38;17.64;14.01
2022-10-16T00:00:00-94;2022-10-16;94;Corse;14.25;24.8;19.52
2022-10-17T00:00:00-44;2022-10-17;44;Grand Est;13.58;23.41;18.49
2022-10-08T00:00:00-53;2022-10-08;53;Bretagne;8.72;18.08;13.4
2022-10-09T00:00:00-53;2022-10-09;53;Bretagne;7.2;19.9;13.55
2022-10-09T00:00:00-44;2022-10-09;44;Grand Est;2.95;18.64;10.79
2022-10-09T00:00:00-52;2022-10-09;52;Pays de la Loire;7.15;22.2;14.68
2022-10-09T00:00:00-28;2022-10-09;28;Normandie;5.12;18.52;11.82
2022-10-09T00:00:00-32;2022-10-09;32;Hauts-de-France;4.56;18.1;11.33
2022-10-10T00:00:00-93;2022-10-10;93;Provence-Alpes-Côte d'Azur;14.73;23.03;18.88
2022-10-11T00:00:00-75;2022-10-11;75;Nouvelle-Aquitaine;15.09;19.55;17.32
2022-10-11T00:00:00-84;2022-10-11;84;Auvergne-Rhône-Alpes;9.83;20.44;15.14
2022-10-12T00:00:00-93;2022-10-12;93;Provence-Alpes-Côte d'Azur;13.7;23.28;18.49
2022-10-12T00:00:00-75;2022-10-12;75;Nouvelle-Aquitaine;12.66;21.14;16.9
2022-10-12T00:00:00-94;2022-10-12;94;Corse;13.9;21.55;17.73
2022-10-13T00:00:00-93;2022-10-13;93;Provence-Alpes-Côte d'Azur;11.5;22.07;16.78
2022-10-13T00:00:00-84;2022-10-13;84;Auvergne-Rhône-Alpes;8.87;18.37;13.62
2022-10-13T00:00:00-44;2022-10-13;44;Grand Est;7.69;16.23;11.96
2022-10-13T00:00:00-24;2022-10-13;24;Centre-Val de Loire;10.37;16.4;13.38
2022-10-13T00:00:00-94;2022-10-13;94;Corse;15.8;24.0;19.9
2022-10-14T00:00:00-94;2022-10-14;94;Corse;13.75;24.15;18.95
2022-10-14T00:00:00-84;2022-10-14;84;Auvergne-Rhône-Alpes;12.56;18.81;15.69
2022-10-14T00:00:00-53;2022-10-14;53;Bretagne;12.48;17.6;15.04
2022-10-14T00:00:00-75;2022-10-14;75;Nouvelle-Aquitaine;16.54;20.56;18.55
2022-10-16T00:00:00-32;2022-10-16;32;Hauts-de-France;11.54;18.24;14.89
2022-10-16T00:00:00-53;2022-10-16;53;Bretagne;10.92;18.05;14.49
2022-10-18T00:00:00-27;2022-10-18;27;Bourgogne-Franche-Comté;13.27;23.87;18.57
2022-10-19T00:00:00-84;2022-10-19;84;Auvergne-Rhône-Alpes;9.95;24.07;17.01
2022-10-20T00:00:00-28;2022-10-20;28;Normandie;14.24;20.36;17.3
2022-10-20T00:00:00-75;2022-10-20;75;Nouvelle-Aquitaine;15.05;24.74;19.9
2022-10-21T00:00:00-11;2022-10-21;11;Île-de-France;13.9;20.8;17.35
2022-10-22T00:00:00-44;2022-10-22;44;Grand Est;11.35;20.92;16.14
2022-10-22T00:00:00-53;2022-10-22;53;Bretagne;13.23;18.98;16.1
2022-10-22T00:00:00-94;2022-10-22;94;Corse;15.55;26.65;21.1
2022-10-23T00:00:00-93;2022-10-23;93;Provence-Alpes-Côte d'Azur;15.6;24.05;19.82
2022-10-23T00:00:00-52;2022-10-23;52;Pays de la Loire;15.5;23.4;19.45
2022-10-23T00:00:00-84;2022-10-23;84;Auvergne-Rhône-Alpes;13.15;22.83;17.99
2022-10-23T00:00:00-76;2022-10-23;76;Occitanie;16.37;25.06;20.72
2022-10-24T00:00:00-84;2022-10-24;84;Auvergne-Rhône-Alpes;13.78;21.72;17.75
2022-10-24T00:00:00-76;2022-10-24;76;Occitanie;14.79;24.25;19.52
2022-10-24T00:00:00-27;2022-10-24;27;Bourgogne-Franche-Comté;13.88;21.5;17.69
2022-10-24T00:00:00-44;2022-10-24;44;Grand Est;13.38;19.4;16.39
2022-10-25T00:00:00-94;2022-10-25;94;Corse;14.3;25.35;19.82
2022-10-25T00:00:00-76;2022-10-25;76;Occitanie;11.91;24.01;17.96
2022-10-25T00:00:00-32;2022-10-25;32;Hauts-de-France;11.3;17.86;14.58
2022-10-25T00:00:00-53;2022-10-25;53;Bretagne;12.48;18.0;15.24
2022-10-26T00:00:00-27;2022-10-26;27;Bourgogne-Franche-Comté;12.22;22.83;17.53
2022-10-26T00:00:00-94;2022-10-26;94;Corse;14.0;26.25;20.12
2022-10-26T00:00:00-53;2022-10-26;53;Bretagne;14.92;19.38;17.15
2022-10-27T00:00:00-84;2022-10-27;84;Auvergne-Rhône-Alpes;11.11;24.86;17.99
2022-10-27T00:00:00-93;2022-10-27;93;Provence-Alpes-Côte d'Azur;13.87;24.28;19.08
2022-10-28T00:00:00-93;2022-10-28;93;Provence-Alpes-Côte d'Azur;13.15;24.8;18.97
2022-10-28T00:00:00-94;2022-10-28;94;Corse;12.2;24.5;18.35
2022-10-28T00:00:00-53;2022-10-28;53;Bretagne;14.1;18.67;16.39
2022-10-29T00:00:00-53;2022-10-29;53;Bretagne;14.58;19.92;17.25
2022-10-29T00:00:00-27;2022-10-29;27;Bourgogne-Franche-Comté;10.62;24.15;17.38
2022-10-30T00:00:00-75;2022-10-30;75;Nouvelle-Aquitaine;12.94;20.36;16.65
