STATUT,INSEE_COM,NOM_COM,INSEE_ARR,NOM_DEP,INSEE_DEP,NOM_REG,INSEE_REG,CODE_EPCI,NOM_COM_M,Prixm2
Commune simple,"32320",Plieux,"2",GERS,"32",OCCITANIE,"76","243200391",PLIEUX,"1178"
Commune simple,"82160",Saint-Clair,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",SAINT-CLAIR,"771"
Commune simple,"82019",Boudou,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",BOUDOU,"799"
Commune simple,"82053",Escazeaux,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",ESCAZEAUX,"1881"
Commune simple,"82059",Faudoas,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",FAUDOAS,"1527"
Commune simple,"82003",Angeville,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",ANGEVILLE,"1930"
Commune simple,"82004",Asques,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",ASQUES,"695"
Commune simple,"82020",Bouillac,"2",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066652",BOUILLAC,"986"
Commune simple,"14006",Amayé-sur-Orne,"2",CALVADOS,"14",NORMANDIE,"28","200066728",AMAYE-SUR-ORNE,"1640"
Commune simple,"82193",Vigueron,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",VIGUERON,"943"
Commune simple,"82169",Saint-Nicolas-de-la-Grave,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",SAINT-NICOLAS-DE-LA-GRAVE,"1007"
Commune simple,"82152",Saint-Aignan,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",SAINT-AIGNAN,"985"
Commune simple,"31096",Cabanac-Séguenville,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","200071314",CABANAC-SEGUENVILLE,"974"
Commune simple,"82036",Le Causé,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",LE CAUSE,"729"
Commune simple,"31164",Drudas,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","200071314",DRUDAS,"1264"
Commune simple,"31062",Bellesserre,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","200071314",BELLESSERRE,
Commune simple,"82071",Goas,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",GOAS,
Commune simple,"82101",Malause,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",MALAUSE,"953"
Commune simple,"82109",Merles,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",MERLES,"1134"
Commune simple,"82122",Montbarla,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200040418",MONTBARLA,
Commune simple,"82058",Fajolles,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",FAJOLLES,"1453"
Commune simple,"82173",Saint-Sardos,"2",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066652",SAINT-SARDOS,"1269"
Commune simple,"82170",Saint-Paul-d'Espis,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",SAINT-PAUL-D'ESPIS,"1835"
Commune simple,"82086",Lafitte,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",LAFITTE,"1383"
Commune simple,"82064",Gariès,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",GARIES,"878"
Commune simple,"82156",Saint-Arroumex,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",SAINT-ARROUMEX,"794"
Commune simple,"82045",Cordes-Tolosannes,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",CORDES-TOLOSANNES,"840"
Commune simple,"82035",Caumont,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",CAUMONT,"719"
Commune simple,"82046",Coutures,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",COUTURES,
Commune simple,"82118",Montaïn,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",MONTAIN,
Commune simple,"82093",Larrazet,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",LARRAZET,"1154"
Commune simple,"31265",Lagraulet-Saint-Nicolas,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","200071314",LAGRAULET-SAINT-NICOLAS,"1705"
Commune simple,"82081",Labourgade,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",LABOURGADE,"1077"
Commune simple,"82031",Castelmayran,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",CASTELMAYRAN,"1508"
Commune simple,"82013",Beaumont-de-Lomagne,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",BEAUMONT-DE-LOMAGNE,"1142"
Sous-préfecture,"82033",Castelsarrasin,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",CASTELSARRASIN,"1172"
Commune simple,"82180",Sérignac,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200065",SERIGNAC,"940"
Commune simple,"82063",Garganvillar,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",GARGANVILLAR,"1231"
Commune simple,"82051",Durfort-Lacapelette,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",DURFORT-LACAPELETTE,"2246"
Commune simple,"82014",Beaupuy,"2",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066652",BEAUPUY,"1305"
Commune simple,"14396",Maltot,"2",CALVADOS,"14",NORMANDIE,"28","200066728",MALTOT,"1715"
Commune simple,"82043",Comberouger,"2",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066652",COMBEROUGER,"984"
Commune simple,"31090",Brignemont,"3",HAUTE-GARONNE,"31",OCCITANIE,"76","200071314",BRIGNEMONT,"1241"
Commune simple,"47281",Saint-Urcisse,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200036572",SAINT-URCISSE,"1104"
Commune simple,"82112",Moissac,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",MOISSAC,"1048"
Commune simple,"82138",Perville,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",PERVILLE,
Commune simple,"82127",Montesquieu,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066322",MONTESQUIEU,"1617"
Commune simple,"82023",Bourret,"2",TARN-ET-GARONNE,"82",OCCITANIE,"76","200066652",BOURRET,"1094"
Commune simple,"47305",Tayrac,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200036572",TAYRAC,"1150"
Commune simple,"82032",Castelsagrat,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",CASTELSAGRAT,"914"
Commune simple,"47262",Saint-Nicolas-de-la-Balerme,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",SAINT-NICOLAS-DE-LA-BALERME,"1089"
Commune simple,"47040",Brax,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",BRAX,"1433"
Commune simple,"47091",Estillac,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",ESTILLAC,"1659"
Commune simple,"47031",Boé,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",BOE,"1575"
Commune simple,"47128",Lafox,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",LAFOX,"1244"
Commune simple,"82175",Saint-Vincent-Lespinasse,"1",TARN-ET-GARONNE,"82",OCCITANIE,"76","248200016",SAINT-VINCENT-LESPINASSE,"1157"
Commune simple,"14496",Périgny,"4",CALVADOS,"14",NORMANDIE,"28","200068799",PERIGNY,
Commune simple,"47269",Saint-Pierre-de-Clairac,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",SAINT-PIERRE-DE-CLAIRAC,"1194"
Commune simple,"47201",Le Passage,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",LE PASSAGE,"1492"
Commune simple,"47051",Castelculier,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",CASTELCULIER,"1485"
Commune simple,"47016",Aubiac,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",AUBIAC,"1135"
Commune simple,"47113",Grayssas,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","248200016",GRAYSSAS,
Commune simple,"14127",Campagnolles,"4",CALVADOS,"14",NORMANDIE,"28","200068799",CAMPAGNOLLES,"688"
Commune simple,"47225",Roquefort,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",ROQUEFORT,"1556"
Commune simple,"50088",Brouains,"1",MANCHE,"50",NORMANDIE,"28","200069425",BROUAINS,"810"
Commune simple,"47217",Puymirol,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200036572",PUYMIROL,"1208"
Commune simple,"47238",Sainte-Colombe-en-Bruilhois,"1",LOT-ET-GARONNE,"47",NOUVELLE-AQUITAINE,"75","200035459",SAINTE-COLOMBE-EN-BRUILHOIS,"1256"
Commune simple,"85113",L'Île-d'Yeu,"3",VENDEE,"85",PAYS DE LA LOIRE,"52",ZZZZZZZZZ,L'ILE-D'YEU,"3504"
Commune simple,"14501",Pierrefitte-en-Cinglais,"2",CALVADOS,"14",NORMANDIE,"28","241400514",PIERREFITTE-EN-CINGLAIS,"963"
Commune simple,"14171",Combray,"2",CALVADOS,"14",NORMANDIE,"28","200066710",COMBRAY,
Commune simple,"14764",Pont-d'Ouilly,"2",CALVADOS,"14",NORMANDIE,"28","241400514",PONT-D'OUILLY,"880"
Commune simple,"61408",Sainte-Honorine-la-Guillaume,"2",ORNE,"61",NORMANDIE,"28","246100390",SAINTE-HONORINE-LA-GUILLAUME,
Commune simple,"14084",Bonnemaison,"4",CALVADOS,"14",NORMANDIE,"28","200069524",BONNEMAISON,"954"
Commune simple,"14603",Saint-Laurent-de-Condel,"2",CALVADOS,"14",NORMANDIE,"28","200066710",SAINT-LAURENT-DE-CONDEL,"1391"
Commune simple,"14174",Condé-en-Normandie,"4",CALVADOS,"14",NORMANDIE,"28","200068799",CONDE-EN-NORMANDIE,"865"
Commune simple,"14150",Cesny-Bois-Halbout,"2",CALVADOS,"14",NORMANDIE,"28","200066710",CESNY-BOIS-HALBOUT,"1038"
Commune simple,"50357",Morigny,"4",MANCHE,"50",NORMANDIE,"28","200043354",MORIGNY,
Commune simple,"14096",Brémoy,"4",CALVADOS,"14",NORMANDIE,"28","200069524",BREMOY,"1280"
Commune simple,"14424",Le Mesnil-Robert,"4",CALVADOS,"14",NORMANDIE,"28","200068799",LE MESNIL-ROBERT,"707"
Commune simple,"14054",Beaumesnil,"4",CALVADOS,"14",NORMANDIE,"28","200068799",BEAUMESNIL,"1782"
Commune simple,"50032",La Barre-de-Semilly,"4",MANCHE,"50",NORMANDIE,"28","200066389",LA BARRE-DE-SEMILLY,"976"
Commune simple,"50601",Torigny-les-Villes,"4",MANCHE,"50",NORMANDIE,"28","200066389",TORIGNY-LES-VILLES,"1109"
Commune simple,"61281",Moncy,"2",ORNE,"61",NORMANDIE,"28","200071520",MONCY,"772"
Commune simple,"61374",Saint-Christophe-de-Chaulieu,"2",ORNE,"61",NORMANDIE,"28","200071520",SAINT-CHRISTOPHE-DE-CHAULIEU,
Commune simple,"61262",Le Ménil-Ciboult,"2",ORNE,"61",NORMANDIE,"28","200071520",LE MENIL-CIBOULT,
Commune simple,"50195",Gathemo,"1",MANCHE,"50",NORMANDIE,"28","200069425",GATHEMO,"607"
Commune simple,"50164",Domjean,"4",MANCHE,"50",NORMANDIE,"28","200066389",DOMJEAN,"1212"
Commune simple,"61292",Montsecret-Clairefougère,"2",ORNE,"61",NORMANDIE,"28","200071520",MONTSECRET-CLAIREFOUGERE,"759"
Commune simple,"50040",Beauficel,"1",MANCHE,"50",NORMANDIE,"28","200069425",BEAUFICEL,"1126"
Commune simple,"14513",Pont-Farcy,"4",CALVADOS,"14",NORMANDIE,"28","200068799",PONT-FARCY,
Commune simple,"50525",Saint-Michel-de-Montjoie,"1",MANCHE,"50",NORMANDIE,"28","200069425",SAINT-MICHEL-DE-MONTJOIE,"685"
Commune simple,"61451",Saint-Quentin-les-Chardonnets,"2",ORNE,"61",NORMANDIE,"28","200071520",SAINT-QUENTIN-LES-CHARDONNETS,"1059"
Commune simple,"61445",Saint-Pierre-d'Entremont,"2",ORNE,"61",NORMANDIE,"28","200071520",SAINT-PIERRE-D'ENTREMONT,"1190"
Commune simple,"50504",Saint-Louet-sur-Vire,"4",MANCHE,"50",NORMANDIE,"28","200066389",SAINT-LOUET-SUR-VIRE,"500"
Commune simple,"14619",Sainte-Marie-Outre-l'Eau,"4",CALVADOS,"14",NORMANDIE,"28","200068799",SAINTE-MARIE-OUTRE-L'EAU,
Commune simple,"61093",Chanu,"2",ORNE,"61",NORMANDIE,"28","200071520",CHANU,"944"
Commune simple,"14491",Parfouru-sur-Odon,"4",CALVADOS,"14",NORMANDIE,"28","200069524",PARFOURU-SUR-ODON,"950"
Commune simple,"14352",Landelles-et-Coupigny,"4",CALVADOS,"14",NORMANDIE,"28","200068799",LANDELLES-ET-COUPIGNY,"887"
Commune simple,"50514",Chaulieu,"1",MANCHE,"50",NORMANDIE,"28","200069425",CHAULIEU,"634"
Commune simple,"50271",Lingeard,"1",MANCHE,"50",NORMANDIE,"28","200069425",LINGEARD,"731"
Commune simple,"14726",Valdallière,"4",CALVADOS,"14",NORMANDIE,"28","200068799",VALDALLIERE,"865"
Sous-préfecture,"14762",Vire Normandie,"4",CALVADOS,"14",NORMANDIE,"28","200068799",VIRE NORMANDIE,"1083"
Commune simple,"50397",Perriers-en-Beauficel,"1",MANCHE,"50",NORMANDIE,"28","200069425",PERRIERS-EN-BEAUFICEL,"748"
Commune simple,"14061",Souleuvre en Bocage,"4",CALVADOS,"14",NORMANDIE,"28","200068799",SOULEUVRE EN BOCAGE,"845"
Commune simple,"14511",Pont-Bellanger,"4",CALVADOS,"14",NORMANDIE,"28","200068799",PONT-BELLANGER,"546"
Commune simple,"50192",Fourneaux,"4",MANCHE,"50",NORMANDIE,"28","200066389",FOURNEAUX,"867"
Commune simple,"14307",Goupillières,"2",CALVADOS,"14",NORMANDIE,"28","200066710",GOUPILLIERES,
Commune simple,"14379",Longvillers,"4",CALVADOS,"14",NORMANDIE,"28","200069524",LONGVILLERS,"1700"
Commune simple,"14249",Esquay-Notre-Dame,"2",CALVADOS,"14",NORMANDIE,"28","200066728",ESQUAY-NOTRE-DAME,"1882"
Commune simple,"14760",Villy-Bocage,"4",CALVADOS,"14",NORMANDIE,"28","200069524",VILLY-BOCAGE,"1178"
Commune simple,"14747",Vieux,"2",CALVADOS,"14",NORMANDIE,"28","200066728",VIEUX,"1703"
Commune simple,"14592",Sainte-Honorine-du-Fay,"2",CALVADOS,"14",NORMANDIE,"28","200066728",SAINTE-HONORINE-DU-FAY,"1083"
Commune simple,"50556",Sainte-Suzanne-sur-Vire,"4",MANCHE,"50",NORMANDIE,"28","200066389",SAINTE-SUZANNE-SUR-VIRE,"881"
Commune simple,"14519",Préaux-Bocage,"2",CALVADOS,"14",NORMANDIE,"28","200066728",PREAUX-BOCAGE,"823"
Commune simple,"50351",Montrabot,"4",MANCHE,"50",NORMANDIE,"28","200066389",MONTRABOT,
Commune simple,"50476",Saint-Germain-d'Elle,"4",MANCHE,"50",NORMANDIE,"28","200066389",SAINT-GERMAIN-D'ELLE,"915"
Commune simple,"14483",Ouffières,"2",CALVADOS,"14",NORMANDIE,"28","200066710",OUFFIERES,"984"
Commune simple,"14689",Le Hom,"2",CALVADOS,"14",NORMANDIE,"28","200066710",LE HOM,"1420"
Commune simple,"14656",Saint-Rémy,"2",CALVADOS,"14",NORMANDIE,"28","200066710",SAINT-REMY,"1293"
Commune simple,"14756",La Villette,"4",CALVADOS,"14",NORMANDIE,"28","200068799",LA VILLETTE,
Commune simple,"14510",La Pommeraye,"2",CALVADOS,"14",NORMANDIE,"28","200066710",LA POMMERAYE,
Commune simple,"14226",Donnay,"2",CALVADOS,"14",NORMANDIE,"28","200066710",DONNAY,"1592"
Commune simple,"14207",Croisilles,"2",CALVADOS,"14",NORMANDIE,"28","200066710",CROISILLES,"1397"
Commune simple,"14512",Pontécoulant,"4",CALVADOS,"14",NORMANDIE,"28","200068799",PONTECOULANT,
Commune simple,"14635",Saint-Omer,"2",CALVADOS,"14",NORMANDIE,"28","200066710",SAINT-OMER,
Commune simple,"14162",Clécy,"2",CALVADOS,"14",NORMANDIE,"28","200066710",CLECY,"1109"
Commune simple,"14505",Placy,"2",CALVADOS,"14",NORMANDIE,"28","200066710",PLACY,
Commune simple,"14195",Courvaudon,"4",CALVADOS,"14",NORMANDIE,"28","200069524",COURVAUDON,"1353"
Commune simple,"14572",Saint-Denis-de-Méré,"4",CALVADOS,"14",NORMANDIE,"28","200068799",SAINT-DENIS-DE-MERE,"821"
Commune simple,"14183",Cossesseville,"2",CALVADOS,"14",NORMANDIE,"28","200066710",COSSESSEVILLE,"1008"
Commune simple,"14091",Bourgeauville,"3",CALVADOS,"14",NORMANDIE,"28","241400878",BOURGEAUVILLE,"1803"
Commune simple,"50034",Baudre,"4",MANCHE,"50",NORMANDIE,"28","200066389",BAUDRE,"833"
Commune simple,"14461",Mutrécy,"2",CALVADOS,"14",NORMANDIE,"28","200066710",MUTRECY,"1255"
Commune simple,"14650",Saint-Pierre-du-Fresne,"4",CALVADOS,"14",NORMANDIE,"28","200069524",SAINT-PIERRE-DU-FRESNE,"589"
Commune simple,"14449",Monts-en-Bessin,"4",CALVADOS,"14",NORMANDIE,"28","200069524",MONTS-EN-BESSIN,"1385"
Commune simple,"14713",Trois-Monts,"2",CALVADOS,"14",NORMANDIE,"28","200066710",TROIS-MONTS,"1136"
Commune simple,"14120",Cahagnes,"4",CALVADOS,"14",NORMANDIE,"28","200069524",CAHAGNES,"1122"
Commune simple,"14042",Baron-sur-Odon,"2",CALVADOS,"14",NORMANDIE,"28","200066728",BARON-SUR-ODON,"1965"
Commune simple,"14353",Landes-sur-Ajon,"4",CALVADOS,"14",NORMANDIE,"28","200069524",LANDES-SUR-AJON,"1667"
Commune simple,"14266",Feuguerolles-Bully,"2",CALVADOS,"14",NORMANDIE,"28","200066728",FEUGUEROLLES-BULLY,"1628"
Commune simple,"50261",Lamberville,"4",MANCHE,"50",NORMANDIE,"28","200066389",LAMBERVILLE,"1537"
Commune simple,"50398",Le Perron,"4",MANCHE,"50",NORMANDIE,"28","200066389",LE PERRON,"570"
Commune simple,"14389",Maisoncelles-Pelvey,"4",CALVADOS,"14",NORMANDIE,"28","200069524",MAISONCELLES-PELVEY,"858"
Commune simple,"14257",Évrecy,"2",CALVADOS,"14",NORMANDIE,"28","200066728",EVRECY,"1814"
Commune simple,"63468",Vollore-Montagne,"5",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070712",VOLLORE-MONTAGNE,"1107"
Commune simple,"63298",La Renaudie,"5",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070712",LA RENAUDIE,
Commune simple,"42119",Leigneux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",LEIGNEUX,"816"
Commune simple,"42011",Balbigny,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",BALBIGNY,"1377"
Commune simple,"42226",Saint-Georges-de-Baroille,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200614",SAINT-GEORGES-DE-BAROILLE,"594"
Commune simple,"42243",Saint-Julien-d'Oddes,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200614",SAINT-JULIEN-D'ODDES,"725"
Commune simple,"63207",Marat,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",MARAT,"1158"
Commune simple,"42295",Les Salles,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200820",LES SALLES,"534"
Commune simple,"42217",Saint-Didier-sur-Rochefort,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-DIDIER-SUR-ROCHEFORT,"845"
Commune simple,"42109",L'Hôpital-sous-Rochefort,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",L'HOPITAL-SOUS-ROCHEFORT,
Commune simple,"42151",Mornand-en-Forez,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MORNAND-EN-FOREZ,"1027"
Commune simple,"63463",Viscomtat,"5",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070712",VISCOMTAT,"756"
Commune simple,"42054",Châtelneuf,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CHATELNEUF,"995"
Commune simple,"42009",Arthun,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",ARTHUN,"1045"
Commune simple,"42040",La Chamba,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",LA CHAMBA,
Commune simple,"42066",Cleppé,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",CLEPPE,"895"
Commune simple,"42251",Saint-Laurent-la-Conche,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",SAINT-LAURENT-LA-CONCHE,"961"
Commune simple,"42149",Montrond-les-Bains,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",MONTROND-LES-BAINS,"1842"
Commune simple,"42175",Pouilly-lès-Feurs,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",POUILLY-LES-FEURS,"1316"
Commune simple,"42089",Essertines-en-Châtelneuf,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",ESSERTINES-EN-CHATELNEUF,"2715"
Commune simple,"42164",Palogneux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",PALOGNEUX,"864"
Commune simple,"42037",Chalain-d'Uzore,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CHALAIN-D'UZORE,"721"
Commune simple,"42299",Savigneux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAVIGNEUX,"1714"
Commune simple,"42041",Chambéon,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",CHAMBEON,"1051"
Commune simple,"42088",Épercieux-Saint-Paul,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",EPERCIEUX-SAINT-PAUL,"1305"
Commune simple,"42313",Trelins,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",TRELINS,"1150"
Commune simple,"42121",Lérigneux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",LERIGNEUX,"1199"
Commune simple,"63319",Saint-Anthème,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",SAINT-ANTHEME,"1361"
Commune simple,"42195",Sail-sous-Couzan,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAIL-SOUS-COUZAN,"859"
Commune simple,"42046",Champdieu,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CHAMPDIEU,"1362"
Commune simple,"63179",Job,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",JOB,"1175"
Commune simple,"63037",Bertignat,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",BERTIGNAT,"1292"
Commune simple,"42160",Nollieux,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200614",NOLLIEUX,"1008"
Commune simple,"42260",Saint-Martin-la-Sauveté,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200614",SAINT-MARTIN-LA-SAUVETE,"1052"
Commune simple,"42221",Sainte-Foy-Saint-Sulpice,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINTE-FOY-SAINT-SULPICE,"1291"
Commune simple,"42205",Saint-Bonnet-le-Courreau,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-BONNET-LE-COURREAU,"1108"
Commune simple,"63161",La Forie,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",LA FORIE,
Commune simple,"42315",Unias,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",UNIAS,"1312"
Commune simple,"42159",Noirétable,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",NOIRETABLE,"869"
Commune simple,"63454",Vertolaye,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",VERTOLAYE,"1501"
Commune simple,"42045",La Chambonie,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",LA CHAMBONIE,
Commune simple,"42173",Pommiers,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200614",POMMIERS,"921"
Commune simple,"42154",Néronde,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",NERONDE,"1502"
Commune simple,"42247",Saint-Just-en-Bas,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-JUST-EN-BAS,"1056"
Commune simple,"42035",Cezay,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CEZAY,"976"
Commune simple,"42038",Chalain-le-Comtal,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CHALAIN-LE-COMTAL,"1329"
Sous-préfecture,"42147",Montbrison,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MONTBRISON,"1563"
Commune simple,"42269",Saint-Paul-d'Uzore,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-PAUL-D'UZORE,"1023"
Commune simple,"06114",Saint-André-de-la-Roche,"2",ALPES-MARITIMES,"06",PROVENCE-ALPES-COTE D'AZUR,"93","200030195",SAINT-ANDRE-DE-LA-ROCHE,"3520"
Commune simple,"42245",Saint-Julien-la-Vêtre,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-JULIEN-LA-VETRE,"818"
Commune simple,"42130",Magneux-Haute-Rive,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MAGNEUX-HAUTE-RIVE,"1553"
Commune simple,"63057",Le Brugeron,"1",PUY-DE-DOME,"63",AUVERGNE-RHONE-ALPES,"84","200070761",LE BRUGERON,"1151"
Commune simple,"42291",Saint-Thurin,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-THURIN,
Commune simple,"42188",Roche,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",ROCHE,"1076"
Commune simple,"42034",Cervières,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",CERVIERES,
Commune simple,"42047",Champoly,"2",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","244200820",CHAMPOLY,"665"
Commune simple,"42134",Marcilly-le-Châtel,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MARCILLY-LE-CHATEL,"1216"
Commune simple,"42150",Montverdun,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",MONTVERDUN,"1360"
Commune simple,"42288",Saint-Sixte,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",SAINT-SIXTE,"975"
Commune simple,"42155",Nervieux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065894",NERVIEUX,"830"
Commune simple,"42030",Bussy-Albieux,"1",LOIRE,"42",AUVERGNE-RHONE-ALPES,"84","200065886",BUSSY-ALBIEUX,"1149"
