rentree_scolaire;academie;code_du_departement;departement;uai;nom_de_l_etablissment;code_insee_de_la_commune;nom_de_la_commune;secteur;ips
2021-2022;NORMANDIE;014;CALVADOS;0141654X;ECOLE PRIMAIRE DE LA CROSSE;14258;FALAISE;public;85.5
2021-2022;NORMANDIE;014;CALVADOS;0141704B;ECOLE ELEMENTAIRE JULES VERNE;14366;LISIEUX;public;87.1
2021-2022;NORMANDIE;014;CALVADOS;0141838X;ECOLE PRIMAIRE MICHEL TREGORE;14118;CAEN;public;94.8
2021-2022;NORMANDIE;014;CALVADOS;0141850K;ECOLE PRIMAIRE D APPLICATION LE CLOS HERBERT;14118;CAEN;public;125.4
2021-2022;NORMANDIE;014;CALVADOS;0141923P;ECOLE PRIMAIRE AUTHIE SUD;14118;CAEN;public;72.5
2021-2022;NORMANDIE;014;CALVADOS;0141926T;ECOLE PRIMAIRE CHARLES HUARD;14623;SAINT MARTIN DE FONTENAY;public;113.0
2021-2022;NORMANDIE;014;CALVADOS;0141970R;ECOLE PRIMAIRE JACQUES PREVERT;14342;ISIGNY SUR MER;public;82.5
2021-2022;NORMANDIE;014;CALVADOS;0141986H;ECOLE ELEMENTAIRE PRIVEE SAINT FRANCOIS;14118;CAEN;privé sous contrat;116.3
2021-2022;NORMANDIE;014;CALVADOS;0142071A;ECOLE ELEMENTAIRE LES TILLEULS;14437;MONDEVILLE;public;100.4
2021-2022;NORMANDIE;014;CALVADOS;0142089V;ECOLE PRIMAIRE MICHEL PONDAVEN;14118;CAEN;public;66.3
2021-2022;NORMANDIE;014;CALVADOS;0142113W;ECOLE PRIMAIRE ALBERT CAMUS;14118;CAEN;public;67.4
2021-2022;NORMANDIE;014;CALVADOS;0142140A;ECOLE PRIMAIRE PAUL LANGEVIN;14516;POTIGNY;public;94.6
2021-2022;NORMANDIE;014;CALVADOS;0142176P;ECOLE ELEMENTAIRE D APPLICATION JEAN MOULIN;14118;CAEN;public;119.8
2021-2022;NORMANDIE;014;CALVADOS;0142228W;ECOLE ELEMENTAIRE;14027;LES MONTS D AUNAY;public;100.2
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150095X;ECOLE ELEMENTAIRE SIMONE VEIL;15191;SAINT ILLIDE;public;108.6
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150119Y;ECOLE ELEMENTAIRE;15204;SAINT PAUL DES LANDES;public;114.6
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150130K;ECOLE ELEMENTAIRE;15211;SAINT SANTIN CANTALES;public;87.2
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150138U;ECOLE ELEMENTAIRE;15216;SAINT URCIZE;public;107.9
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150140W;ECOLE ELEMENTAIRE M BOULE;15134;MONTSALVY;public;104.5
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150168B;ECOLE ELEMENTAIRE;15147;PARLAN;public;100.3
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150184U;ECOLE ELEMENTAIRE;15157;QUEZAC;public;104.4
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150225N;ECOLE ELEMENTAIRE;15110;LUGARDE;public;88.4
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150229T;ECOLE ELEMENTAIRE (LOUBARESSE);15108;VAL D ARCOMIE;public;101.9
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150235Z;ECOLE ELEMENTAIRE;15104;LEYNHAC;public;109.5
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150271N;ECOLE ELEMENTAIRE;15090;LAFEUILLADE EN VEZIE;public;110.9
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150278W;ECOLE ELEMENTAIRE;15094;LAROQUEBROU;public;116.7
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150296R;ECOLE ELEMENTAIRE (FAVEROLLES);15108;VAL D ARCOMIE;public;90.5
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150306B;ECOLE ELEMENTAIRE;15061;DIENNE;public;96.9
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150313J;ECOLE ELEMENTAIRE;15055;COREN;public;104.5
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150324W;ECOLE ELEMENTAIRE;15045;CHAUDES AIGUES;public;107.8
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150397A;ECOLE ELEMENTAIRE;15003;ALLY;public;98.1
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150401E;ECOLE ELEMENTAIRE;15005;ANGLARDS DE SAINT FLOUR;public;120.5
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150413T;ECOLE ELEMENTAIRE;15012;ARPAJON SUR CERE;public;106.6
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150495G;ECOLE ELEMENTAIRE;15223;SAUVAT;public;105.4
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150503R;ECOLE ELEMENTAIRE;15228;SIRAN;public;107.8
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150507V;ECOLE ELEMENTAIRE;15231;TALIZAT;public;96.2
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150518G;ECOLE ELEMENTAIRE;15236;THIEZAC;public;103.6
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150556Y;ECOLE ELEMENTAIRE;15255;VEZAC;public;109.7
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150566J;ECOLE ELEMENTAIRE;15261;LE VIGEAN;public;107.1
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150568L;ECOLE ELEMENTAIRE;15262;VILLEDIEU;public;95.3
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150575U;ECOLE ELEMENTAIRE;15265;YDES;public;94.4
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150589J;ECOLE ELEMENTAIRE PRIVEE INSTITUTION SAINT JOSEPH;15153;PLEAUX;privé sous contrat;101.0
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150678F;ECOLE ELEMENTAIRE ETIENNE LABRUNIE;15258;VIC SUR CERE;public;110.4
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150686P;ECOLE ELEMENTAIRE BESSERETTE;15187;SAINT FLOUR;public;102.0
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150693X;ECOLE ELEMENTAIRE (ANDRE ROUDIL);15141;NEUSSARGUES EN PINATELLE;public;100.3
2021-2022;CLERMONT-FERRAND;015;CANTAL;0150713U;ECOLE ELEMENTAIRE BELBEX;15014;AURILLAC;public;88.9
2021-2022;POITIERS;016;CHARENTE;0160123X;ECOLE ELEMENTAIRE RENE DEFARGE;16015;ANGOULEME;public;134.5
2021-2022;POITIERS;016;CHARENTE;0160134J;ECOLE ELEMENTAIRE DOCTEUR EMILE ROUX;16015;ANGOULEME;public;69.5
2021-2022;POITIERS;016;CHARENTE;0160135K;ECOLE ELEMENTAIRE GEORGE SAND LA GRAND FONT;16015;ANGOULEME;public;61.3
2021-2022;POITIERS;016;CHARENTE;0160137M;ECOLE PRIMAIRE PUBLIQUE MARIO ROUSTAN;16015;ANGOULEME;public;56.5
2021-2022;POITIERS;016;CHARENTE;0160178G;ECOLE ELEMENTAIRE CAMILLE DESVERGNES;16347;SAINT ROMAIN;public;115.7
2021-2022;POITIERS;016;CHARENTE;0160201G;ECOLE ELEMENTAIRE HELENE CARTIER;16230;MONTMOREAU;public;93.4
2021-2022;POITIERS;016;CHARENTE;0160223F;ECOLE ELEMENTAIRE VOUZAN;16422;VOUZAN;public;109.9
2021-2022;POITIERS;016;CHARENTE;0160234T;ECOLE PRIMAIRE DU PONTOUVRE;16154;GOND PONTOUVRE;public;96.4
2021-2022;POITIERS;016;CHARENTE;0160273K;ECOLE ELEMENTAIRE JEAN MOULIN;16291;RUELLE SUR TOUVRE;public;99.9
2021-2022;POITIERS;016;CHARENTE;0160284X;ECOLE ELEMENTAIRE LE CORMIER;16166;L ISLE D ESPAGNAC;public;92.6
2021-2022;POITIERS;016;CHARENTE;0160300P;ECOLE ELEMENTAIRE VOUTHON;16421;VOUTHON;public;104.0
2021-2022;POITIERS;016;CHARENTE;0160315F;ECOLE ELEMENTAIRE AIGRE;16005;AIGRE;public;90.3
2021-2022;POITIERS;016;CHARENTE;0160334B;ECOLE ELEMENTAIRE CHADURIE;16072;CHADURIE;public;99.7
2021-2022;POITIERS;016;CHARENTE;0160357B;ECOLE PRIMAIRE CHARLES FRANC;16204;BELLEVIGNE;public;103.5
2021-2022;POITIERS;016;CHARENTE;0160360E;ECOLE ELEMENTAIRE MOSNAC SAINT SIMEUX;16233;MOSNAC SAINT SIMEUX;public;107.7
2021-2022;POITIERS;016;CHARENTE;0160442U;ECOLE PRIMAIRE JAULDES;16168;JAULDES;public;100.9
2021-2022;POITIERS;016;CHARENTE;0160484P;ECOLE PRIMAIRE TOUVERAC;16384;TOUVERAC;public;92.6
2021-2022;POITIERS;016;CHARENTE;0160509S;ECOLE ELEMENTAIRE JACQUES PREVERT;16028;BARBEZIEUX SAINT HILAIRE;public;97.3
2021-2022;POITIERS;016;CHARENTE;0160518B;ECOLE ELEMENTAIRE PAUL BERT;16102;COGNAC;public;92.4
2021-2022;POITIERS;016;CHARENTE;0160614F;ECOLE PRIMAIRE TAPONNAT FLEURIGNAC;16379;TAPONNAT FLEURIGNAC;public;98.0
2021-2022;POITIERS;016;CHARENTE;0160619L;ECOLE ELEMENTAIRE LE BOURG;16061;BRIE;public;115.8
2021-2022;POITIERS;016;CHARENTE;0160620M;ECOLE ELEMENTAIRE BUNZAC;16067;BUNZAC;public;104.3
2021-2022;POITIERS;016;CHARENTE;0160640J;ECOLE PRIMAIRE TERRES DE HAUTE CHARENTE;16192;TERRES DE HAUTE CHARENTE;public;83.5
2021-2022;POITIERS;016;CHARENTE;0160670S;ECOLE ELEMENTAIRE PIERRE ET MARIE CURIE;16102;COGNAC;public;113.5
2021-2022;POITIERS;016;CHARENTE;0160689M;ECOLE ELEMENTAIRE SAINT LAURENT DE COGNAC;16330;SAINT LAURENT DE COGNAC;public;107.9
2021-2022;POITIERS;016;CHARENTE;0160702B;ECOLE PRIMAIRE CHARLES BAUDELAIRE;16217;MERPINS;public;111.1
2021-2022;POITIERS;016;CHARENTE;0160770A;ECOLE ELEMENTAIRE JEAN JARDRY;16046;COTEAUX DU BLANZACAIS;public;96.2
2021-2022;POITIERS;016;CHARENTE;0160774E;ECOLE ELEMENTAIRE MARCELLE NADAUD;16090;CHATEAUNEUF SUR CHARENTE;public;99.5
2021-2022;POITIERS;016;CHARENTE;0160778J;ECOLE ELEMENTAIRE JEAN TAUTOU;16408;VILLEBOIS LAVALETTE;public;100.5
2021-2022;POITIERS;016;CHARENTE;0160804M;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;16028;BARBEZIEUX SAINT HILAIRE;privé sous contrat;108.8
2021-2022;POITIERS;016;CHARENTE;0160809T;ECOLE PRIMAIRE PRIVEE ENFANT JESUS;16015;ANGOULEME;privé sous contrat;114.3
2021-2022;POITIERS;016;CHARENTE;0160813X;ECOLE PRIMAIRE PRIVEE CASTEL MARIE;16073;CHALAIS;privé sous contrat;95.5
2021-2022;POITIERS;016;CHARENTE;0160820E;ENSEMBLE SCOLAIRE SAINT PIERRE;16167;JARNAC;privé sous contrat;103.4
2021-2022;POITIERS;016;CHARENTE;0160828N;ECOLE PRIMAIRE PRIVEE ANNE MARIE MARTEL;16281;LA ROCHEFOUCAULD EN ANGOUMOIS;privé sous contrat;99.6
2021-2022;POITIERS;016;CHARENTE;0160835W;ECOLE PRIMAIRE FRANCOIS LASSAGNE;16187;LINARS;public;107.6
2021-2022;POITIERS;016;CHARENTE;0160843E;ECOLE PRIMAIRE LE CHARDON;16150;GENSAC LA PALLUE;public;98.2
2021-2022;POITIERS;016;CHARENTE;0160850M;ECOLE PRIMAIRE BAIGNES SAINTE RADEGONDE;16025;BAIGNES SAINTE RADEGONDE;public;91.1
2021-2022;POITIERS;016;CHARENTE;0160877S;ECOLE PRIMAIRE LES METAIRIES;16220;LES METAIRIES;public;107.1
2021-2022;POITIERS;016;CHARENTE;0160879U;ECOLE PRIMAIRE ANTOINE DE ST EXUPERY;16409;VILLEFAGNAN;public;85.2
2021-2022;POITIERS;016;CHARENTE;0160925U;ECOLE PRIMAIRE A DE ST EXUPERY;16286;ROUILLAC;public;98.6
2021-2022;POITIERS;016;CHARENTE;0160929Y;ECOLE ELEMENTAIRE DES SIX ARBRES;16073;CHALAIS;public;79.8
2021-2022;POITIERS;016;CHARENTE;0161009K;ECOLE ELEMENTAIRE PIERRE DE RONSARD;16015;ANGOULEME;public;90.1
2021-2022;POITIERS;016;CHARENTE;0161013P;ECOLE PRIMAIRE SIMONE VEIL;16102;COGNAC;public;105.5
2021-2022;POITIERS;016;CHARENTE;0161016T;ECOLE PRIMAIRE MOUTHIERS SUR BOEME;16236;MOUTHIERS SUR BOËME;public;110.3
2021-2022;POITIERS;016;CHARENTE;0161017U;ECOLE ELEMENTAIRE JEAN EVERHARD;16192;TERRES DE HAUTE CHARENTE;public;82.4
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170155B;ECOLE PRIMAIRE ASNIERES LA GIRAUD;17022;ASNIERES LA GIRAUD;public;105.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170172V;ECOLE ELEMENTAIRE LA VERGNE;17465;LA VERGNE;public;93.9
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170200A;ECOLE PRIMAIRE LOULAY;17211;LOULAY;public;93.8
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170235N;ECOLE ELEMENTAIRE J LARTIGUE ST HILAIRE DE VILLEFRANCHE;17344;SAINT HILAIRE DE VILLEFRANCHE;public;92.6
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170263U;ECOLE ELEMENTAIRE MATHA;17224;MATHA;public;95.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170290Y;ECOLE PRIMAIRE MEURSAC;17232;MEURSAC;public;102.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170322H;ECOLE ELEMENTAIRE ECHEBRUNE;17145;ECHEBRUNE;public;94.5
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170326M;ECOLE PRIMAIRE MONTILS;17242;MONTILS;public;96.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170351P;ECOLE ELEMENTAIRE COURCOURY;17128;COURCOURY;public;113.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170358X;ECOLE ELEMENTAIRE PREGUILLAC;17289;PREGUILLAC;public;103.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170374P;ECOLE ELEMENTAIRE JULES FERRY SAINTES;17415;SAINTES;public;110.9
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170378U;ECOLE ELEMENTAIRE RIOUX;17298;RIOUX;public;100.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170480E;ECOLE ELEMENTAIRE ST PORCHAIRE;17387;SAINT PORCHAIRE;public;105.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170517V;ECOLE PRIMAIRE STE GEMME;17330;SAINTE GEMME;public;97.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170518W;ECOLE ELEMENTAIRE ST GENIS DE SAINTONGE;17331;SAINT GENIS DE SAINTONGE;public;99.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170521Z;ECOLE ELEMENTAIRE JEAN ZAY ST GEORGES DE DIDONNE;17333;SAINT GEORGES DE DIDONNE;public;105.8
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170555L;ECOLE ELEMENTAIRE LA GENETTE LA ROCHELLE;17300;LA ROCHELLE;public;137.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170557N;ECOLE ELEMENTAIRE MARIE MARVINGT LA ROCHELLE;17300;LA ROCHELLE;public;111.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170579M;ECOLE ELEMENTAIRE RAYMOND BOUCHET LA ROCHELLE;17300;LA ROCHELLE;public;114.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170580N;ECOLE ELEMENTAIRE JOSUE VALIN LA ROCHELLE;17300;LA ROCHELLE;public;126.4
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170585U;ECOLE ELEMENTAIRE LOUIS BOUCHET ROYAN;17306;ROYAN;public;111.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170599J;ECOLE ELEMENTAIRE JEAN JAURES ST BONNET SUR GIRONDE;17312;SAINT BONNET SUR GIRONDE;public;94.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170638B;ECOLE ELEMENTAIRE DESCARTES PORT DES BARQUES;17484;PORT DES BARQUES;public;105.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170644H;ECOLE PRIMAIRE BEAUREGARD LA ROCHELLE;17300;LA ROCHELLE;public;110.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170646K;ECOLE ELEMENTAIRE MARCELIN BERTHELOT LA ROCHELLE;17300;LA ROCHELLE;public;104.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170651R;ECOLE ELEMENTAIRE PAUL DOUMER LA ROCHELLE;17300;LA ROCHELLE;public;119.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170654U;ECOLE ELEMENTAIRE JACK PROUST PUILBOREAU;17291;PUILBOREAU;public;113.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170688F;ECOLE ELEMENTAIRE POMMAUX ST XANDRE;17414;SAINT XANDRE;public;119.6
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170703X;ECOLE ELEMENTAIRE SOUSMOULINS;17433;SOUSMOULINS;public;92.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170711F;ECOLE ELEMENTAIRE MONTGUYON;17241;MONTGUYON;public;81.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170723U;ECOLE PRIMAIRE MURON;17253;MURON;public;92.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170726X;ECOLE ELEMENTAIRE NANCRAS;17255;NANCRAS;public;96.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170735G;ECOLE PRIMAIRE NIEULLE SUR SEUDRE;17265;NIEULLE SUR SEUDRE;public;99.8
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170736H;ECOLE PRIMAIRE NUAILLE D AUNIS;17267;NUAILLE D AUNIS;public;109.8
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170763M;ECOLE PRIMAIRE LE GUE D ALLERE;17186;LE GUE D ALLERE;public;109.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170765P;ECOLE PRIMAIRE SAMUEL DE CHAMPLAIN MARENNES HIERS BROUAGE;17219;MARENNES HIERS BROUAGE;public;104.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170788P;ECOLE PRIMAIRE LUSSANT;17216;LUSSANT;public;98.2
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170826F;ECOLE ELEMENTAIRE PAUL ELUARD DOMPIERRE SUR MER;17142;DOMPIERRE SUR MER;public;117.0
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170855M;ECOLE PRIMAIRE SIMONE VEIL BREUILLET;17064;BREUILLET;public;112.5
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170894E;ECOLE ELEMENTAIRE PIERRE JONCHERY CHATELAILLON PLAGE;17094;CHATELAILLON PLAGE;public;123.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0170903P;ECOLE ELEMENTAIRE CHEVANCEAUX;17104;CHEVANCEAUX;public;87.7
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171014K;ECOLE PRIMAIRE POITEVIN ECOYEUX;17147;ECOYEUX;public;103.3
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171083K;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;17300;LA ROCHELLE;privé sous contrat;125.4
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171086N;ECOLE PRIMAIRE PRIVEE SAINTE MARIE DE LA PROVIDENCE;17299;ROCHEFORT;privé sous contrat;118.9
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171090T;ECOLE PRIMAIRE PRIVEE SAINTE EUSTELLE;17270;OZILLAC;privé sous contrat;98.9
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171136T;ECOLE PRIMAIRE BRUNET ARS EN RE;17019;ARS EN RE;public;93.9
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171139W;ECOLE ELEMENTAIRE LA JARNE;17193;LA JARNE;public;113.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171140X;ECOLE ELEMENTAIRE MAZERAY;17226;MAZERAY;public;98.4
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171194F;ECOLE ELEMENTAIRE DU TRAIT D UNION ST GEORGES D OLERON;17337;SAINT GEORGES D OLERON;public;100.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171205T;ECOLE ELEMENTAIRE LA FLOTTE;17161;LA FLOTTE;public;97.1
2021-2022;POITIERS;017;CHARENTE-MARITIME;0171206U;ECOLE ELEMENTAIRE LOUIS GAUCHER STE MARIE DE RE;17360;SAINTE MARIE DE RE;public;109.5
2021-2022;ORLEANS-TOURS;018;CHER;0180066Z;ECOLE PRIMAIRE FLORENCE AUBENAS;18032;BOULLERET;public;104.4
2021-2022;ORLEANS-TOURS;018;CHER;0180085V;ECOLE ELEMENTAIRE;18079;CREZANCY EN SANCERRE;public;104.0
2021-2022;ORLEANS-TOURS;018;CHER;0180112Z;ECOLE PRIMAIRE;18127;LIGNIERES;public;96.8
2021-2022;ORLEANS-TOURS;018;CHER;0180160B;ECOLE PRIMAIRE;18004;ALLOGNY;public;106.7
2021-2022;ORLEANS-TOURS;018;CHER;0180162D;ECOLE PRIMAIRE NICOLAS VANIER;18005;ALLOUIS;public;106.5
2021-2022;ORLEANS-TOURS;018;CHER;0180186E;ECOLE ELEMENTAIRE;18096;FOËCY;public;99.1
2021-2022;ORLEANS-TOURS;018;CHER;0180195P;ECOLE ELEMENTAIRE;18126;LEVET;public;103.4
2021-2022;ORLEANS-TOURS;018;CHER;0180253C;ECOLE ELEMENTAIRE LE BOURG;18267;TROUY;public;113.1
2021-2022;ORLEANS-TOURS;018;CHER;0180269V;ECOLE ELEMENTAIRE JEAN TURPIN;18279;VIERZON;public;88.6
2021-2022;ORLEANS-TOURS;018;CHER;0180324E;ECOLE ELEMENTAIRE LE GRAND MEAULNES;18033;BOURGES;public;70.4
2021-2022;ORLEANS-TOURS;018;CHER;0180334R;ECOLE ELEMENTAIRE AURON;18033;BOURGES;public;103.7
2021-2022;ORLEANS-TOURS;018;CHER;0180343A;ECOLE ELEMENTAIRE NICOLAS LEBLANC;18033;BOURGES;public;117.9
2021-2022;ORLEANS-TOURS;018;CHER;0180370E;ECOLE PRIMAIRE;18170;OIZON;public;95.6
2021-2022;ORLEANS-TOURS;018;CHER;0180415D;ECOLE ELEMENTAIRE;18009;ARCOMPS;public;92.3
2021-2022;ORLEANS-TOURS;018;CHER;0180431W;ECOLE ELEMENTAIRE;18042;LA CELLE;public;93.0
2021-2022;ORLEANS-TOURS;018;CHER;0180441G;ECOLE ELEMENTAIRE;18069;COLOMBIERS;public;98.0
2021-2022;ORLEANS-TOURS;018;CHER;0180485E;ECOLE ELEMENTAIRE;18070;CONCRESSAULT;public;85.9
2021-2022;ORLEANS-TOURS;018;CHER;0180494P;ECOLE ELEMENTAIRE;18090;ETRECHY;public;85.5
2021-2022;ORLEANS-TOURS;018;CHER;0180516N;ECOLE ELEMENTAIRE;18117;JARS;public;96.0
2021-2022;ORLEANS-TOURS;018;CHER;0180520T;ECOLE ELEMENTAIRE;18120;JUSSY LE CHAUDRIER;public;90.1
2021-2022;ORLEANS-TOURS;018;CHER;0180528B;ECOLE PRIMAIRE;18151;MONTIGNY;public;103.8
2021-2022;ORLEANS-TOURS;018;CHER;0180694G;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;18160;NERONDES;privé sous contrat;100.6
2021-2022;ORLEANS-TOURS;018;CHER;0180719J;ECOLE PRIMAIRE;18142;MEILLANT;public;92.4
2021-2022;ORLEANS-TOURS;018;CHER;0180771R;ECOLE ELEMENTAIRE;18050;LA CHAPELLE SAINT URSIN;public;117.7
2021-2022;ORLEANS-TOURS;018;CHER;0180811J;ECOLE ELEMENTAIRE JEAN MACE;18033;BOURGES;public;72.4
2021-2022;ORLEANS-TOURS;018;CHER;0180896B;ECOLE PRIMAIRE;18145;MENETOU SALON;public;116.1
2021-2022;ORLEANS-TOURS;018;CHER;0180898D;ECOLE PRIMAIRE LES DEUX BOURGS;18270;VALLENAY;public;98.0
2021-2022;LIMOGES;019;CORREZE;0190094Z;ECOLE ELEMENTAIRE;19120;LOUIGNAC;public;108.6
2021-2022;LIMOGES;019;CORREZE;0190098D;ECOLE ELEMENTAIRE;19182;SAINT AULAIRE;public;105.8
2021-2022;LIMOGES;019;CORREZE;0190164A;ECOLE ELEMENTAIRE;19063;COSNAC;public;101.5
2021-2022;LIMOGES;019;CORREZE;0190206W;ECOLE ELEMENTAIRE;19242;SAINT SOLVE;public;98.5
2021-2022;LIMOGES;019;CORREZE;0190217H;ECOLE PRIMAIRE;19066;CUBLAC;public;98.4
2021-2022;LIMOGES;019;CORREZE;0190232Z;ECOLE ELEMENTAIRE;19024;BEYSSAC;public;94.3
2021-2022;LIMOGES;019;CORREZE;0190251V;ECOLE ELEMENTAIRE;19067;CUREMONTE;public;107.7
2021-2022;LIMOGES;019;CORREZE;0190261F;ECOLE ELEMENTAIRE;19078;ESTIVAUX;public;109.3
2021-2022;LIMOGES;019;CORREZE;0190280B;ECOLE ELEMENTAIRE;19084;FORGES;public;111.6
2021-2022;LIMOGES;019;CORREZE;0190359M;ECOLE PRIMAIRE PUBLIQUE;19255;SEILHAC;public;112.2
2021-2022;LIMOGES;019;CORREZE;0190374D;ECOLE ELEMENTAIRE BEYNE;19073;EGLETONS;public;95.5
2021-2022;LIMOGES;019;CORREZE;0190382M;ECOLE PRIMAIRE;19143;MONTAIGNAC SAINT HIPPOLYTE;public;96.7
2021-2022;LIMOGES;019;CORREZE;0190411U;ECOLE ELEMENTAIRE;19007;ALTILLAC;public;100.5
2021-2022;LIMOGES;019;CORREZE;0190437X;ECOLE ELEMENTAIRE LA PRAIRIE;19136;MEYMAC;public;96.8
2021-2022;LIMOGES;019;CORREZE;0190456T;ECOLE ELEMENTAIRE;19157;PALISSE;public;87.5
2021-2022;LIMOGES;019;CORREZE;0190499P;ECOLE ELEMENTAIRE JEAN JAURES;19028;BORT LES ORGUES;public;101.8
