code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87271510;Villeparisis;O;O;229000;1;022+795;MITRY-MORY;SEINE-ET-MARNE;7265;c0e10e0a-f312-11e3-90ff-015864e0362d;670913.5420999974;6872643.4703;2.60284772676128;48.953093201420536;48.953093201420536,2.60284772676128;48.95309320046491,2.6028477267612793;"{""coordinates"": [2.602847726761279, 48.95309320046491], ""type"": ""Point""}"
87214320;Rosheim;O;O;111000;1;029+755;ROSHEIM;BAS-RHIN;6300;c0fa4c36-f312-11e3-90ff-015864e0362d;1031588.2927000001;6832206.152399998;7.491321398410758;48.505209749442734;48.505209749442734,7.491321398410758;48.505209748482855,7.491321398410761;"{""coordinates"": [7.491321398410761, 48.505209748482855], ""type"": ""Point""}"
87491803;Royan;N;O;544000;1;037+179;ROYAN;CHARENTE-MARITIME;6324;d9934ae4-6667-11e3-89ff-01f464e0362d;387182.253700003;6510867.737799998;-1.016368194834231;45.625725605213496;45.625725605213496,-1.0163681948342305;45.6257256042527,-1.0163681948342327;"{""coordinates"": [-1.016368194834233, 45.6257256042527], ""type"": ""Point""}"
87386730;Aubergenville-Élisabethville;N;O;340000;1;045+550;AUBERGENVILLE;YVELINES;2968;e13b631a-19bf-11e5-a6ff-01fc64e0362d;615696.8253000006;6875300.011399999;1.848450617082139;48.97211162611124;48.97211162611124,1.8484506170821389;48.97211162515579,1.8484506170821373;"{""coordinates"": [1.848450617082137, 48.97211162515579], ""type"": ""Point""}"
87613190;St-Denis-Catus;O;N;590000;2;585+200;SAINT-DENIS-CATUS;LOT;6424;e00088e0-19bf-11e5-82ff-01fc64e0362d;571789.9887999967;6385862.3475;1.385522780857853;44.56004171447197;44.56004171447197,1.3855227808578534;44.56004171350803,1.3855227808578516;"{""coordinates"": [1.385522780857852, 44.56004171350803], ""type"": ""Point""}"
87118497;Bar-sur-Seine;O;N;838000;1;198+783;BAR-SUR-SEINE;AUBE;3085;e021ad94-19bf-11e5-82ff-01fc64e0362d;802825.867899999;6780542.783599999;4.381865469038444;48.11715793030451;48.11715793030451,4.381865469038444;48.1171579293411,4.381865469038443;"{""coordinates"": [4.381865469038443, 48.1171579293411], ""type"": ""Point""}"
87444265;Lisieux;N;O;366000;1;190+107;LISIEUX;CALVADOS;5187;29ad77d0-dfbc-11e3-a2ff-01a464e0362d;497930.3625999987;6896716.341699999;0.230480535139116;49.13833836091847;49.13833836091847,0.23048053513911593;49.13833835996463,0.23048053513911387;"{""coordinates"": [0.230480535139114, 49.13833835996463], ""type"": ""Point""}"
87756767;La Trinité-Victor;N;O;945000;1;006+906;TRINITE (LA );ALPES-MARITIMES;4777;d98991ca-6667-11e3-89ff-01f464e0362d;1047215.4470999986;6303247.4978;7.31173826394573;43.74291187963876;43.74291187963876,7.31173826394573;43.74291187867346,7.31173826394573;"{""coordinates"": [7.31173826394573, 43.74291187867346], ""type"": ""Point""}"
87723791;Servas-Lent;N;O;886000;1;056+344;SERVAS;AIN;9340;d9e3d854-6667-11e3-89ff-01f464e0362d;867372.7189999968;6561289.390799999;5.168057440790851;46.13072986388702;46.13072986388702,5.168057440790851;46.1307298629282,5.168057440790852;"{""coordinates"": [5.168057440790852, 46.1307298629282], ""type"": ""Point""}"
87384008;Paris-St-Lazare;N;O;973000;1;000+000;PARIS;PARIS;5937;d96bf676-6667-11e3-89ff-01f464e0362d;650418.9143000022;6864259.758699998;2.324000851373341;48.876449960632634;48.876449960632634,2.3240008513733414;48.87644995967625,2.32400085137334;"{""coordinates"": [2.32400085137334, 48.87644995967625], ""type"": ""Point""}"
87721282;St-Germain-au-Mont-d'Or;O;O;830000;1;490+848;SAINT-GERMAIN-AU-MONT-D'OR;RHONE;6475;d9a9e9d0-6667-11e3-89ff-01f464e0362d;839927.7292999998;6533695.144099999;4.804518977167889;45.888540119601046;45.888540119601046,4.804518977167889;45.88854011864124,4.804518977167889;"{""coordinates"": [4.804518977167889, 45.88854011864124], ""type"": ""Point""}"
87393157;Versailles-Rive-Gauche;N;O;977000;1;017+610;VERSAILLES;YVELINES;7172;d9cd68f4-6667-11e3-89ff-01f464e0362d;636024.7976000011;6855928.626400001;2.129015398019133;48.80026061606698;48.80026061606698,2.129015398019133;48.80026061510988,2.1290153980191318;"{""coordinates"": [2.129015398019132, 48.80026061510988], ""type"": ""Point""}"
87296434;Mennessis;N;O;242000;1;135+390;MENNESSIS;AISNE;5446;d98520ba-6667-11e3-89ff-01f464e0362d;719516.3003000021;6954798.1173;3.270320909384112;49.69194346032663;49.69194346032663,3.2703209093841124;49.6919434593783,3.270320909384112;"{""coordinates"": [3.270320909384112, 49.6919434593783], ""type"": ""Point""}"
87582643;La Teste;O;O;657000;1;054+701;TESTE-DE-BUCH (LA );GIRONDE;4770;d987b7e4-6667-11e3-89ff-01f464e0362d;371585.0372999981;6401729.7577;-1.142811777104821;44.637111744166084;44.637111744166084,-1.1428117771048205;44.63711174320233,-1.1428117771048234;"{""coordinates"": [-1.142811777104823, 44.63711174320233], ""type"": ""Point""}"
87295048;Fourmies;O;O;267000;2;109+700;FOURMIES;NORD;4217;c1054958-f312-11e3-90ff-015864e0362d;775600.1821999997;6991255.345400002;4.053821786681315;50.01523215505039;50.01523215505039,4.053821786681315;50.01523215410539,4.053821786681314;"{""coordinates"": [4.053821786681314, 50.01523215410539], ""type"": ""Point""}"
87345280;Bauvin-Provin;N;O;285000;1;233+090;BAUVIN;NORD;3109;d9db6e70-6667-11e3-89ff-01f464e0362d;693254.0031000003;7046044.392099999;2.90504075604601;50.51167305704527;50.51167305704527,2.9050407560460103;50.51167305610552,2.90504075604601;"{""coordinates"": [2.90504075604601, 50.51167305610552], ""type"": ""Point""}"
87396044;Montbizot;N;O;430000;1;019+392;MONTBIZOT;SARTHE;5586;d9dcce3a-6667-11e3-89ff-01f464e0362d;491141.89360000193;6787156.089000002;0.190914668124834;48.15133012551761;48.15133012551761,0.19091466812483426;48.151330124554505,0.19091466812483224;"{""coordinates"": [0.190914668124832, 48.151330124554505], ""type"": ""Point""}"
87582478;Facture-Biganos;O;O;655000;1;039+341;BIGANOS;GIRONDE;4119;d98157f2-6667-11e3-89ff-01f464e0362d;385573.4562000036;6401017.4815;-0.966206293149982;44.63717129178578;44.63717129178578,-0.9662062931499817;44.637171290822025,-0.9662062931499846;"{""coordinates"": [-0.966206293149985, 44.637171290822025], ""type"": ""Point""}"
87618116;Pins-Justaret;N;O;672000;1;017+420;PINS-JUSTARET;HAUTE-GARONNE;6004;e0239df8-19bf-11e5-82ff-01fc64e0362d;570483.7858999968;6265734.642999999;1.399731478520375;43.478891437269915;43.478891437269915,1.3997314785203747;43.47889143630437,1.399731478520373;"{""coordinates"": [1.399731478520373, 43.47889143630437], ""type"": ""Point""}"
87415349;Glos-Montfort;O;O;372000;1;019+168;GLOS-SUR-RISLE;EURE;4324;d9b747c4-6667-11e3-89ff-01f464e0362d;531364.3706;6910435.1384;0.682915013085162;49.271289521705874;49.271289521705874,0.6829150130851616;49.271289520753314,0.6829150130851591;"{""coordinates"": [0.682915013085159, 49.271289520753314], ""type"": ""Point""}"
87725721;Pontanevaux;N;O;830000;1;450+712;LA CHAPELLE-DE-GUINCHAY;SAONE-ET-LOIRE;6098;dff996ba-19bf-11e5-82ff-01fc64e0362d;836652.6366999969;6569669.748199999;4.772710941085322;46.213072656757255;46.213072656757255,4.772710941085322;46.2130726557988,4.77271094108532;"{""coordinates"": [4.77271094108532, 46.2130726557988], ""type"": ""Point""}"
87594499;Tulle;N;O;621000;1;173+415;TULLE;CORREZE;7048;d9b345d4-6667-11e3-89ff-01f464e0362d;602540.6270999983;6462832.965399999;1.757424216511593;45.25794001504676;45.25794001504676,1.7574242165115925;45.2579400140847,1.7574242165115914;"{""coordinates"": [1.757424216511591, 45.2579400140847], ""type"": ""Point""}"
87763607;Briançon;N;O;915000;2;348+882;BRIANCON;HAUTES-ALPES;3394;e0291216-19bf-11e5-82ff-01fc64e0362d;986708.6983999982;6427754.683200002;6.632590100904112;44.88961277723656;44.88961277723656,6.632590100904112;44.889612776273424,6.632590100904114;"{""coordinates"": [6.632590100904114, 44.889612776273424], ""type"": ""Point""}"
87474387;Concarneau;O;N;476000;1;679+724;CONCARNEAU;FINISTERE;8911;29cfcfc0-dfbc-11e3-a2ff-01a464e0362d;183332.03059999645;6775696.094900001;-3.920653487296092;47.877753821531186;47.877753821531186,-3.9206534872960916;47.87775382056565,-3.9206534872960965;"{""coordinates"": [-3.920653487296097, 47.87775382056565], ""type"": ""Point""}"
87272146;Les Grésillons;N;O;962000;1;012+731;GENNEVILLIERS;HAUTS-DE-SEINE;5081;e1c82250-19bf-11e5-a6ff-01fc64e0362d;649733.0178000033;6869121.912300002;2.314073814725131;48.92011985084626;48.92011985084626,2.314073814725131;48.920119849890305,2.3140738147251296;"{""coordinates"": [2.31407381472513, 48.920119849890305], ""type"": ""Point""}"
87271411;Aulnay-sous-Bois;N;O;958000;1;007+871;AULNAY-SOUS-BOIS;SEINE-SAINT-DENIS;2992;d98e2e5e-6667-11e3-89ff-01f464e0362d;663133.8394000009;6870336.774300002;2.496825394762121;48.93195173138219;48.93195173138219,2.496825394762121;48.93195173042635,2.49682539476212;"{""coordinates"": [2.49682539476212, 48.93195173042635], ""type"": ""Point""}"
87594333;Souillac;O;O;590000;2;537+001;SOUILLAC;LOT;6878;d9742824-6667-11e3-89ff-01f464e0362d;578922.8012999967;6423748.2951;1.466052524801962;44.90233983892782;44.90233983892782,1.466052524801962;44.902339837964725,1.4660525248019607;"{""coordinates"": [1.466052524801961, 44.902339837964725], ""type"": ""Point""}"
87478016;St-Germain-sur-Ille;N;O;441000;1;393+661;MELESSE;ILLE-ET-VILAINE;6483;d9984060-6667-11e3-89ff-01f464e0362d;354246.3706;6803786.057999998;-1.660059294471417;48.24256859137305;48.24256859137305,-1.660059294471417;48.24256859041078,-1.6600592944714205;"{""coordinates"": [-1.660059294471421, 48.24256859041078], ""type"": ""Point""}"
87485490;St-Maixent-l'Ecole;N;O;538000;1;049+986;SAINT-MAIXENT-L'ÉCOLE;DEUX-SEVRES;6559;d9c64946-6667-11e3-89ff-01f464e0362d;454152.9171999991;6594599.287900001;-0.201124480577793;46.40649034311194;46.40649034311194,-0.20112448057779309;46.40649034215435,-0.20112448057779583;"{""coordinates"": [-0.201124480577796, 46.40649034215435], ""type"": ""Point""}"
87381822;Thun-le-Paradis;N;O;334000;1;040+801;MEULAN;YVELINES;6988;e130a38a-19bf-11e5-a6ff-01fc64e0362d;620998.6843999997;6879081.4793;1.920156337778501;49.00678520012826;49.00678520012826,1.920156337778501;49.00678519917314,1.9201563377784991;"{""coordinates"": [1.920156337778499, 49.00678519917314], ""type"": ""Point""}"
87491449;Cognac;O;O;579000;1;017+277;COGNAC;CHARENTE;3764;2987c2b0-dfbc-11e3-a2ff-01a464e0362d;441198.6755999997;6514893.026999999;-0.325914220058967;45.68454005699418;45.68454005699418,-0.32591422005896703;45.684540056033605,-0.3259142200589689;"{""coordinates"": [-0.325914220058969, 45.684540056033605], ""type"": ""Point""}"
87118000;Troyes;O;O;012000;1;166+193;SAINT-JULIEN-LES-VILLAS;AUBE;7046;2968a9a6-dfbc-11e3-a2ff-01a464e0362d;781119.6616000012;6796963.829399999;4.093255492388044;48.267956881185235;48.267956881185235,4.093255492388044;48.267956880223174,4.093255492388043;"{""coordinates"": [4.093255492388043, 48.267956880223174], ""type"": ""Point""}"
87144436;Éloyes;N;O;060000;1;018+229;ÉLOYES;VOSGES;4036;29935c30-dfbc-11e3-a2ff-01a464e0362d;967950.0565000027;6782414.671300001;6.59997034529485;48.087125849744865;48.087125849744865,6.5999703452948495;48.08712584878117,6.599970345294851;"{""coordinates"": [6.599970345294851, 48.08712584878117], ""type"": ""Point""}"
87741181;Montmélian;O;O;909000;1;049+766;MONTMÉLIAN;SAVOIE;5635;297ffb20-dfbc-11e3-a2ff-01a464e0362d;937588.0137000009;6493838.0682;6.043157170937188;45.50280071843924;45.50280071843924,6.043157170937188;45.502800717478,6.043157170937189;"{""coordinates"": [6.043157170937189, 45.502800717478], ""type"": ""Point""}"
87715102;Andelot;O;O;878000;1;000+000;ANDELOT-EN-MONTAGNE;JURA;2880;e003a428-19bf-11e5-82ff-01fc64e0362d;922475.8633999974;6643919.259500001;5.920846203868465;46.8584024088421;46.8584024088421,5.920846203868465;46.85840240788671,5.920846203868465;"{""coordinates"": [5.920846203868465, 46.85840240788671], ""type"": ""Point""}"
87611657;St-Jory;O;O;640000;1;240+759;SAINT-JORY;HAUTE-GARONNE;6516;d9af7708-6667-11e3-89ff-01f464e0362d;568822.9870000035;6294557.501600001;1.371874881213429;43.737870732594786;43.737870732594786,1.3718748812134292;43.737870731629464,1.3718748812134276;"{""coordinates"": [1.371874881213428, 43.737870731629464], ""type"": ""Point""}"
87313700;Milly-sur-Thérain;N;O;325000;1;091+165;MILLY-SUR-THÉRAIN;OISE;5516;29617bd0-dfbc-11e3-a2ff-01a464e0362d;626716.7708000019;6934304.615600001;1.988638832384276;49.50386308300202;49.50386308300202,1.9886388323842756;49.503863082051794,1.9886388323842743;"{""coordinates"": [1.988638832384274, 49.503863082051794], ""type"": ""Point""}"
87381129;Clichy-Levallois;N;O;334000;1;003+203;CLICHY;HAUTS-DE-SEINE;3752;c0e17f3c-f312-11e3-90ff-015864e0362d;648524.3901999965;6866656.701200001;2.297881259351661;48.89785607538981;48.89785607538981,2.297881259351661;48.897856074433655,2.2978812593516604;"{""coordinates"": [2.29788125935166, 48.897856074433655], ""type"": ""Point""}"
87712604;Ouges;N;O;860000;1;323+263;OUGES;COTE-D'OR;5888;d9853fce-6667-11e3-89ff-01f464e0362d;856695.2849000022;6686056.8145;5.072215648113942;47.25631293079287;47.25631293079287,5.072215648113942;47.25631292982204,5.072215648113943;"{""coordinates"": [5.072215648113943, 47.25631292982204], ""type"": ""Point""}"
87745422;Viry;O;N;892000;1;152+395;VIRY;HAUTE-SAVOIE;7302;e165cc88-19bf-11e5-a6ff-01fc64e0362d;933919.5094999969;6562736.742199998;6.03006274975377;46.124035235410346;46.124035235410346,6.03006274975377;46.1240352344515,6.030062749753772;"{""coordinates"": [6.030062749753772, 46.1240352344515], ""type"": ""Point""}"
87342071;Boisleux;O;O;272000;1;183+056;BOISLEUX-AU-MONT;PAS-DE-CALAIS;3271;2976722a-dfbc-11e3-a2ff-01a464e0362d;683688.6361000016;7012482.412999999;2.771761055202263;50.210186413825184;50.210186413825184,2.771761055202263;50.21018641288223,2.7717610552022625;"{""coordinates"": [2.771761055202262, 50.21018641288223], ""type"": ""Point""}"
87775239;Ste-Cécile-d'Andorge;N;O;790000;1;652+544;SAINTE-CÉCILE-D'ANDORGE;GARD;6705;d94c3af2-6667-11e3-89ff-01f464e0362d;777908.3737000003;6351155.883099999;3.97574225810139;44.255087638353864;44.255087638353864,3.9757422581013895;44.25508763738931,3.9757422581013886;"{""coordinates"": [3.975742258101389, 44.25508763738931], ""type"": ""Point""}"
87783001;Millau;O;O;722000;1;549+369;MILLAU;AVEYRON;5513;d9b31c94-6667-11e3-89ff-01f464e0362d;705954.7497000024;6333716.6457;3.07437667979391;44.102428225009724;44.102428225009724,3.0743766797939096;44.102428224044914,3.0743766797939087;"{""coordinates"": [3.074376679793909, 44.102428224044914], ""type"": ""Point""}"
87444604;Ste-Gauburge;N;O;395000;1;156+455;SAINTE-GAUBURGE-SAINTE-COLOMBE;ORNE;6710;c1441e34-f312-11e3-90ff-015864e0362d;510877.72680000216;6849444.982099999;0.42889187820659;48.7174251331736;48.7174251331736,0.42889187820658986;48.71742513221572,0.42889187820658814;"{""coordinates"": [0.428891878206588, 48.71742513221572], ""type"": ""Point""}"
87683318;St-Florentin-Vergigny;O;O;830321;1;172+339;VERGIGNY;YONNE;6454;c117debc-f312-11e3-90ff-015864e0362d;754526.7656000033;6764753.3803;3.730868832249274;47.98089785203937;47.98089785203937,3.730868832249274;47.98089785107473,3.730868832249273;"{""coordinates"": [3.730868832249273, 47.98089785107473], ""type"": ""Point""}"
87491159;Fontaines-d'Ozillac;N;O;500000;2;542+916;FONTAINES-D'OZILLAC;CHARENTE-MARITIME;4184;d9d63056-6667-11e3-89ff-01f464e0362d;435260.45369999856;6482220.200100001;-0.384150518489945;45.388325247539576;45.388325247539576,-0.3841505184899452;45.388325246577956,-0.38415051848994747;"{""coordinates"": [-0.384150518489947, 45.388325246577956], ""type"": ""Point""}"
87681155;Maisons-Alfort-Alfortville;N;O;830000;1;006+226;MAISONS-ALFORT;VAL-DE-MARNE;5322;e1a81370-19bf-11e5-a6ff-01fc64e0362d;657900.7533000037;6855888.9454;2.426834358754884;48.80170287114752;48.80170287114752,2.4268343587548835;48.80170287019045,2.4268343587548826;"{""coordinates"": [2.426834358754883, 48.80170287019045], ""type"": ""Point""}"
87343103;St-Amand-les-Eaux;O;O;257000;1;034+247;SAINT-AMAND-LES-EAUX;NORD;6358;29adbd32-dfbc-11e3-a2ff-01a464e0362d;729743.6327000037;7038541.5262;3.418119848654414;50.44365462773792;50.44365462773792,3.4181198486544138;50.443654626797446,3.418119848654413;"{""coordinates"": [3.418119848654413, 50.443654626797446], ""type"": ""Point""}"
87471532;Servon;N;O;420000;1;357+316;SERVON-SUR-VILAINE;ILLE-ET-VILAINE;6834;d9de2d8c-6667-11e3-89ff-01f464e0362d;368022.96400000155;6788480.001600001;-1.463135340881243;48.11223075302593;48.11223075302593,-1.463135340881243;48.11223075206249,-1.4631353408812457;"{""coordinates"": [-1.463135340881246, 48.11223075206249], ""type"": ""Point""}"
87316109;Dommartin-Remiencourt;N;O;272000;1;116+537;DOMMARTIN;SOMME;3980;d9a4d616-6667-11e3-89ff-01f464e0362d;656264.9117999971;6966966.6384;2.392937652308749;49.800065687906816;49.800065687906816,2.392937652308749;49.80006568695958,2.3929376523087473;"{""coordinates"": [2.392937652308747, 49.80006568695958], ""type"": ""Point""}"
87594135;Montaignac-St-Hippolyte;N;O;716000;1;623+115;MONTAIGNAC-SAINT-HIPPOLYTE;CORREZE;5568;e19870d6-19bf-11e5-a6ff-01fc64e0362d;620040.7173999995;6473257.118900001;1.97879848236201;45.35405232684415;45.35405232684415,1.9787984823620104;45.3540523258824,1.9787984823620095;"{""coordinates"": [1.97879848236201, 45.3540523258824], ""type"": ""Point""}"
87192005;Metz-Marchandises;O;N;191300;1;002+288;METZ;MOSELLE;5478;e5513e3e-6667-11e3-a7ff-01f464e0362d;932454.6080000028;6893668.571400002;6.183863414579897;49.100659074501586;49.100659074501586,6.183863414579897;49.10065907354737,6.183863414579898;"{""coordinates"": [6.183863414579898, 49.10065907354737], ""type"": ""Point""}"
87481226;Ste-Pazanne;N;O;536000;1;000+475;SAINTE-PAZANNE;LOIRE-ATLANTIQUE;8949;e155c64e-19bf-11e5-a6ff-01fc64e0362d;334827.4372999966;6678052.553800002;-1.817875172027586;47.10243686807898;47.10243686807898,-1.8178751720275863;47.10243686712487,-1.8178751720275905;"{""coordinates"": [-1.817875172027591, 47.10243686712487], ""type"": ""Point""}"
87142554;Châtillon-sur-Seine;O;N;840000;1;043+372;CHÂTILLON-SUR-SEINE;COTE-D'OR;9201;29d3de32-dfbc-11e3-a2ff-01a464e0362d;817761.1590000018;6753946.262899999;4.575398911895291;47.87533770637098;47.87533770637098,4.575398911895291;47.875337705405414,4.57539891189529;"{""coordinates"": [4.57539891189529, 47.875337705405414], ""type"": ""Point""}"
87747519;Pont-de-Claix;O;O;905000;1;138+144;PONT-DE-CLAIX (LE );ISERE;6066;2973eeda-dfbc-11e3-a2ff-01a464e0362d;912254.7602000013;6450882.0152;5.700137857147273;45.124556547623314;45.124556547623314,5.700137857147273;45.124556546660855,5.700137857147273;"{""coordinates"": [5.700137857147273, 45.124556546660855], ""type"": ""Point""}"
87193615;Sarreguemines;O;O;159000;1;084+025;SARREGUEMINES;MOSELLE;6764;d9e22970-6667-11e3-89ff-01f464e0362d;996914.6124000028;6897347.6785;7.06795583491842;49.10709954906073;49.10709954906073,7.06795583491842;49.107099548106575,7.067955834918421;"{""coordinates"": [7.067955834918421, 49.107099548106575], ""type"": ""Point""}"
87491720;Clérac-Charente;O;N;580000;1;053+943;CLÉRAC;CHARENTE-MARITIME;3739;293d4c5a-dfbc-11e3-a2ff-01a464e0362d;446748.35670000315;6459841.4673999995;-0.225789042171448;45.19132375598026;45.19132375598026,-0.22578904217144793;45.19132375501799,-0.22578904217145065;"{""coordinates"": [-0.225789042171451, 45.19132375501799], ""type"": ""Point""}"
87271361;Bry-sur-Marne;O;N;957000;1;013+114;BRY-SUR-MARNE;VAL-DE-MARNE;3430;29af11f0-dfbc-11e3-a2ff-01a464e0362d;665079.9528999999;6859855.191300001;2.524248552217098;48.83780138207766;48.83780138207766,2.524248552217098;48.837801381120926,2.524248552217097;"{""coordinates"": [2.524248552217097, 48.837801381120926], ""type"": ""Point""}"
